,createDate,id,therapyDescriptions,therapyName,updateDate
0,2015-06-04T09:52:05Z,2783,"[{'description': 'Tyrphostin B42 (AG-490) is an inhibitor of EGFR and JAK2, which inhibits cell proliferation (PMID: 1676428, PMID: 8628398).', 'references': [{'id': 2940, 'pubMedId': 8628398, 'title': 'Inhibition of acute lymphoblastic leukaemia by a Jak-2 inhibitor.', 'url': 'http://www.ncbi.nlm.nih.gov/pubmed/8628398'}, {'id': 2939, 'pubMedId': 1676428, 'title': 'Tyrphostins. 2. Heterocyclic and alpha-substituted benzylidenemalononitrile tyrphostins as potent inhibitors of EGF receptor and ErbB2/neu tyrosine kinases.', 'url': 'http://www.ncbi.nlm.nih.gov/pubmed/1676428'}]}]",Tyrphostin B42,2015-06-04T17:18:04Z
0,2015-03-18T15:00:27Z,2427,"[{'description': 'U0126 binds and inhibits Mek1 and Mek2, which may inhibit the activation of downstream signaling targets and reduce tumor cell proliferation (PMID: 9873633). ', 'references': [{'id': 2259, 'pubMedId': 9873633, 'title': 'MEK inhibitors: the chemistry and biological activity of U0126, its analogs, and cyclization products.', 'url': 'http://www.ncbi.nlm.nih.gov/pubmed/9873633'}]}]",U0126,2017-04-06T10:42:00Z
0,2016-04-21T19:10:57Z,3980,"[{'description': 'U3-1784 is a human anti-FGFR4 antibody that inhibits FGFR4 signaling, results in growth inhibition in tumor cells (AACR, Cancer Res: April 2016; Volume 57, Abstract #3852).', 'references': [{'id': 5194, 'pubMedId': None, 'title': 'U3-1784, a human anti-FGFR4 antibody for the treatment of cancer', 'url': 'http://www.abstractsonline.com/Plan/ViewAbstract.aspx?mID=4017&sKey=800c7dcf-322a-4e97-830b-0887c43f4108&cKey=4b473f86-5e89-431f-b228-b5a1a902ce34&mKey=1d10d749-4b6a-4ab3-bcd4-f80fb1922267'}]}]",U3-1784,2016-04-25T14:59:33Z
0,2016-05-11T13:49:25Z,4098,"[{'description': 'UAB30 is a synthetic analogue of 9-cis-retinoic acid that activates the retinoid X receptor and may lead to a decrease in cell proliferation and tumor growth (PMID: 26873726).', 'references': [{'id': 5496, 'pubMedId': 26873726, 'title': 'Preclinical Evaluation of UAB30 in Pediatric Renal and Hepatic Malignancies.', 'url': 'http://www.ncbi.nlm.nih.gov/pubmed/26873726'}]}]",UAB30,2016-05-11T13:50:22Z
0,2015-03-05T14:03:41Z,2287,"[{'description': 'Ublituximab is a monoclonal antibody that targets CD20 that may induce complement-dependent and antibody-dependent cell-mediated cytotoxicity against B-cells expressing CD20, potentially resulting in increased B-cell death (NCI Drug Dictionary).', 'references': [{'id': 287, 'pubMedId': None, 'title': '(NCI Drug Dictionary)', 'url': 'http://www.cancer.gov/drugdictionary'}]}]",Ublituximab,2017-05-24T17:55:30Z
0,2015-06-23T15:47:39Z,2860,"[{'description': 'UC-773587 is a small molecule inhibitor of SOS1, which blocks SOS1- RAS interaction and SOS-1 mediated RAS activation, potentially leading to decreased growth of SOS1 dependent tumor cells (PMID: 25825487).', 'references': [{'id': 3114, 'pubMedId': 25825487, 'title': 'Combined rational design and a high throughput screening platform for identifying chemical inhibitors of a Ras-activating enzyme.', 'url': 'http://www.ncbi.nlm.nih.gov/pubmed/25825487'}]}]",UC-773587,2015-06-23T15:47:39Z
0,2015-06-23T15:48:14Z,2861,"[{'description': 'UC-857993 is a small molecule inhibitor of SOS1, which blocks SOS1- RAS interaction and SOS-1 mediated RAS activation, potentially leading to decreased growth of SOS-1 dependent tumor cells (PMID: 25825487).\r\n', 'references': [{'id': 3114, 'pubMedId': 25825487, 'title': 'Combined rational design and a high throughput screening platform for identifying chemical inhibitors of a Ras-activating enzyme.', 'url': 'http://www.ncbi.nlm.nih.gov/pubmed/25825487'}]}]",UC-857993,2015-06-23T15:48:14Z
0,2017-07-14T18:59:26Z,5994,"[{'description': 'UCART123 are allogeneic T cells that contain anti-CD123 CAR and an RQR8 depletion ligand, which may result in cytotoxicity of cells expressing CD123 (ASH Meeting, 2016, abstract nr 4039). ', 'references': [{'id': 9431, 'pubMedId': None, 'title': 'Pre-Clinical Studies of Anti-CD123 CAR-T Cells for the Treatment of Blastic Plasmacytoid Dendritic Cell Neoplasm (BPDCN)', 'url': 'https://ash.confex.com/ash/2016/webprogram/Paper95092.html'}]}]",UCART123,2017-07-14T18:59:26Z
0,2017-07-17T16:02:46Z,5997,"[{'description': 'UCART19 are allogeneic T-cells engineered to knockout TCR alpha and CD52, and co-express a chimeric antigen receptor targeting CD19 and Rqr8, that demonstrated anti-tumor activity (J Clin Oncol 33, 2015 (suppl; abstr 3069)).', 'references': [{'id': 9446, 'pubMedId': None, 'title': 'UCART19, an allogeneic “off-the-shelf” adoptive T-cell immunotherapy against CD19+ B-cell leukemias.', 'url': 'http://meetinglibrary.asco.org/record/110654/abstract'}]}]",UCART19,2017-07-17T16:02:46Z
0,2014-03-12T15:53:16Z,951,"[{'description': 'UCN-01 (sc-3510) is a derivative of staurosporine that inhibits CHK1 and PKC, with higher potency toward PKC-alpha, PKC-beta, and PKC-gamma, and also modulates CDK activity through upregulation of CDK inhibitors, potentially resulting in inhibition of tumor growth (PMID: 8022414, PMID: 15831461, PMID:15150122).', 'references': [{'id': 2166, 'pubMedId': 8022414, 'title': 'Differential inhibition of protein kinase C isozymes by UCN-01, a staurosporine analogue.', 'url': 'http://www.ncbi.nlm.nih.gov/pubmed/8022414'}]}]",UCN-01,2017-05-01T19:30:27Z
0,2017-06-09T16:07:08Z,5869,"[{'description': 'UD-017 is a specific CDK7 inhibitor that induces cell cycle arrest and apoptosis in cancer cells (J Clin Oncol 35, 2017 (suppl; abstr e14085)).', 'references': [{'id': 9099, 'pubMedId': None, 'title': 'Preclinical in vitro and in vivo evaluation of antitumor activity of UD-017, a novel selective and orally available CDK7 inhibitor, in colorectal cancer.', 'url': 'http://abstracts.asco.org/199/AbstView_199_194372.html'}]}]",UD-017,2017-06-09T16:07:39Z
0,2015-06-18T19:53:21Z,2847,"[{'description': 'Ulocuplumab (BMS-936564) is a monoclonal antibody that binds to CXCR4 and prevents binding of SDF-1 (CXCL12), potentially resulting in increased apoptosis and decreased migration of tumor cells (PMID: 23213054).', 'references': [{'id': 3084, 'pubMedId': 23213054, 'title': 'BMS-936564/MDX-1338: a fully human anti-CXCR4 antibody induces apoptosis in vitro and shows antitumor activity in vivo in hematologic malignancies.', 'url': 'http://www.ncbi.nlm.nih.gov/pubmed/23213054'}]}]",Ulocuplumab,2015-06-25T21:06:10Z
0,2016-06-15T17:33:22Z,4287,"[{'description': 'UM-164 is a small molecule that binds to a specific inactive conformation of Src, resulting in inhibition of Src downstream signaling and inhibits p38 MAPKs, resulting in growth inhibition, and apoptosis in tumor cells (PMID: 27154914).', 'references': []}]",UM-164,2016-06-23T17:06:07Z
0,2015-12-11T16:16:04Z,3284,"[{'description': 'UMI-77 is a small molecule that selectively inhibits MCL1, which leads to increased tumor cell apoptosis and decreased tumor cell growth (PMID: 24019208).', 'references': [{'id': 4096, 'pubMedId': 24019208, 'title': 'A novel small-molecule inhibitor of mcl-1 blocks pancreatic cancer growth in vitro and in vivo.', 'url': 'http://www.ncbi.nlm.nih.gov/pubmed/24019208'}]}]",UMI-77,2015-12-11T16:16:04Z
0,2014-11-29T19:40:39Z,1753,"[{'description': 'UNC0638 inhibits the methyltransferase activity of EHMT2 (G9A) and GLP, resulting in a decrease in H3K9me2 levels and de-repression of silenced genes (PMID: 21743462).', 'references': [{'id': 1183, 'pubMedId': 21743462, 'title': 'A chemical probe selectively inhibits G9a and GLP methyltransferase activity in cells.', 'url': 'http://www.ncbi.nlm.nih.gov/pubmed/21743462'}]}]",UNC0638,2015-08-10T15:31:14Z
0,2014-12-03T18:38:53Z,1757,"[{'description': 'UNC1999 inhibits EZH1 and EZH2, resulting in decreased H3K27 methylation, increased gene transcription in cell-based assays, and cell death in EZH2 mutant cell lines (PMID: 24183969).', 'references': [{'id': 1237, 'pubMedId': 24183969, 'title': 'Identification of EZH2 and EZH1 small molecule inhibitors with selective impact on diffuse large B cell lymphoma cell growth.', 'url': 'http://www.ncbi.nlm.nih.gov/pubmed/24183969'}]}]",UNC1999,2015-05-29T03:34:05Z
0,2015-12-11T21:50:12Z,3291,"[{'description': 'UNC2025 inhibits FLT3 and MER, which may result in decreased growth of MER-dependent and FLT3-dependent tumor cells (PMID: 25068800).', 'references': [{'id': 4104, 'pubMedId': 25068800, 'title': 'UNC2025, a potent and orally bioavailable MER/FLT3 dual inhibitor.', 'url': 'http://www.ncbi.nlm.nih.gov/pubmed/25068800'}]}]",UNC2025,2015-12-11T21:50:12Z
0,2017-03-28T17:51:30Z,5489,[],unspecified CTLA4 antibody,2017-03-28T17:51:30Z
0,2016-08-17T17:12:17Z,4575,[],unspecified EGFR antibody,2016-08-17T17:12:17Z
0,2016-08-17T17:43:58Z,4579,[],unspecified EGFR antibody + unspecified ERBB3 antibody,2016-08-17T17:43:58Z
0,2016-08-17T17:37:09Z,4578,[],unspecified EGFR antibody + unspecified IGF-1R antibody,2016-08-17T17:38:04Z
0,2016-08-17T17:12:30Z,4576,[],unspecified ERBB3 antibody,2016-08-17T17:12:30Z
0,2016-05-03T19:11:27Z,4066,[],unspecified IGF-1R antibody,2016-05-03T19:11:27Z
0,2016-04-04T14:51:33Z,3890,[],unspecified PD-1 antibody,2016-04-04T14:51:33Z
0,2017-01-24T18:43:22Z,5249,[],unspecified PD-1 antibody + Imatinib,2017-01-24T18:43:22Z
0,2016-11-23T20:05:09Z,5014,[],unspecified PD-1 antibody + Sirolimus,2016-11-23T20:05:32Z
0,2017-01-24T18:41:34Z,5248,[],unspecified PD-L1 antibody,2017-01-24T18:41:34Z
0,2017-01-24T18:44:48Z,5250,[],unspecified PD-L1 antibody + Imatinib,2017-01-24T18:44:48Z
0,2016-03-25T17:26:28Z,3842,[],unspecified VEGFR2 antibody,2016-03-25T17:59:11Z
0,2016-02-17T16:03:58Z,3538,"[{'description': 'UPF 1069 selectively inhibits PARP-2, which may result in increased apoptosis (PMID: 19422384).', 'references': [{'id': 4606, 'pubMedId': 19422384, 'title': 'Selective PARP-2 inhibitors increase apoptosis in hippocampal slices but protect cortical cells in models of post-ischaemic brain damage.', 'url': 'http://www.ncbi.nlm.nih.gov/pubmed/19422384'}]}]",UPF 1069,2016-02-17T16:04:24Z
0,2015-02-11T19:14:25Z,2055,"[{'description': 'Urelumab is a monoclonal antibody that targets CD137, resulting in activation of CD137-expressing immune cells, thereby enhancing T-cell mediated response to tumor cells (NCI Drug Dictionary).', 'references': [{'id': 287, 'pubMedId': None, 'title': '(NCI Drug Dictionary)', 'url': 'http://www.cancer.gov/drugdictionary'}]}]",Urelumab,2015-02-11T19:14:25Z
0,2016-12-13T18:02:08Z,5086,"[{'description': 'Utomilumab (PF-05082566) is a monoclonal antibody that targets and antagonizes CD137 (4-1BB), potentially resulting in increased immune response against tumor cells (PMID: 27369047).', 'references': [{'id': 7280, 'pubMedId': 27369047, 'title': 'Enhancing PD-1 Blockade in Solid Tumors.', 'url': 'http://www.ncbi.nlm.nih.gov/pubmed/27369047'}]}]",Utomilumab,2017-10-10T17:53:25Z
0,2017-08-14T17:19:16Z,6111,[],Utomilumab + Rituximab,2017-10-10T17:43:57Z
0,2017-05-31T15:50:32Z,5824,"[{'description': 'V158411 is a small molecule that inhibits CHK1, which results in increased DNA damage and decreased growth of tumor cells (PMID: 27829224).', 'references': [{'id': 9030, 'pubMedId': 27829224, 'title': 'Inhibition of Chk1 with the small molecule inhibitor V158411 induces DNA damage and cell death in an unperturbed S-phase.', 'url': 'http://www.ncbi.nlm.nih.gov/pubmed/27829224'}]}]",V158411,2017-05-31T15:50:32Z
0,2015-07-14T03:08:39Z,2921,"[{'description': 'VAL-083 is a DNA cross-linking agent which has shown antitumor activities in cell culture (NCI Drug Dictionary).', 'references': [{'id': 287, 'pubMedId': None, 'title': '(NCI Drug Dictionary)', 'url': 'http://www.cancer.gov/drugdictionary'}]}]",VAL-083,2015-07-14T03:08:39Z
0,2017-01-09T19:46:11Z,5171,"[{'description': 'Valacyclovir is the prodrug of acylovir, which is an antiviral agent that functions by inhibiting viral DNA polymerase (NCI Drug Dictionary). ', 'references': [{'id': 287, 'pubMedId': None, 'title': '(NCI Drug Dictionary)', 'url': 'http://www.cancer.gov/drugdictionary'}]}]",Valacyclovir,2017-01-09T19:46:11Z
0,2014-06-14T11:57:09Z,1076,"[{'description': 'Valproic acid inhibits HDAC activity, potentially resulting in decreased angiogenesis, increased tumor cell differentiation, and reduced tumor growth (PMID: 11742974, PMID: 14978230). Valproic acid is FDA-approved for use in treating seizures (FDA.gov).', 'references': [{'id': 286, 'pubMedId': None, 'title': 'FDA.gov', 'url': 'http://www.fda.gov/'}, {'id': 8270, 'pubMedId': 14978230, 'title': 'Valproic acid inhibits angiogenesis in vitro and in vivo.', 'url': 'http://www.ncbi.nlm.nih.gov/pubmed/14978230'}, {'id': 8269, 'pubMedId': 11742974, 'title': 'Valproic acid defines a novel class of HDAC inhibitors inducing differentiation of transformed cells.', 'url': 'http://www.ncbi.nlm.nih.gov/pubmed/11742974'}]}]",Valproic acid,2017-03-17T17:44:52Z
0,2014-10-28T20:50:08Z,1677,[],Valproic Acid + Ellipticine,2014-10-28T20:50:08Z
0,2014-10-30T04:19:48Z,1686,[],Valproic Acid + Mitomycin C,2014-10-30T04:19:48Z
0,2017-03-10T16:39:43Z,5430,[],Valproic acid + Radiotherapy,2017-03-10T16:39:43Z
0,2014-05-14T14:52:46Z,1056,"[{'description': 'Valstar (valrubicin) is an anthracycline that is metabolized into compounds that inhibit topoisomerase II, resulting in inhibition of DNA synthesis and potentially leading to decreased tumor growth (PMID: 19145271, PMID: 20554745). Valstar (valrubicin) is FDA-approved for treatment of BCG-refractory urinary bladder carcinoma in situ (FDA.gov).', 'references': [{'id': 287, 'pubMedId': None, 'title': '(NCI Drug Dictionary)', 'url': 'http://www.cancer.gov/drugdictionary'}, {'id': 8726, 'pubMedId': 20554745, 'title': 'Topical application of valrubicin has a beneficial effect on developing skin tumors.', 'url': 'http://www.ncbi.nlm.nih.gov/pubmed/20554745'}, {'id': 8725, 'pubMedId': 19145271, 'title': 'Bacillus calmette-guérin failures and beyond: contemporary management of non-muscle-invasive bladder cancer.', 'url': 'http://www.ncbi.nlm.nih.gov/pubmed/19145271'}, {'id': 286, 'pubMedId': None, 'title': 'FDA.gov', 'url': 'http://www.fda.gov/'}]}]",Valstar,2017-04-26T14:57:32Z
0,2014-03-12T15:53:16Z,953,"[{'description': 'Caprelsa (vandetanib) is a multi-tyrosine kinase inhibitor with activity against VEGFR, EGFR, RET, SRC, and ABL1 kinases, potentially resulting in decreased tumor growth (PMID: 25031937, PMID: 25490448). Caprelsa (vandetanib) is FDA approved for use in medullary thyroid cancer (FDA.gov). ', 'references': [{'id': 301, 'pubMedId': 19002384, 'title': 'Open-label phase I trial of vandetanib in combination with mFOLFOX6 in patients with advanced colorectal cancer.', 'url': 'http://www.ncbi.nlm.nih.gov/pubmed/19002384'}, {'id': 286, 'pubMedId': None, 'title': 'FDA.gov', 'url': 'http://www.fda.gov/'}]}]",Vandetanib,2017-04-03T17:24:29Z
0,2014-11-06T18:23:07Z,1712,[],Vandetanib + Capecitabine + Oxaliplatin,2014-11-06T18:23:07Z
0,2014-09-09T16:40:02Z,1422,[],Vandetanib + Cyclophosphamide + Methotrexate,2014-09-09T16:40:02Z
0,2014-09-24T17:18:09Z,1529,[],Vandetanib + Dasatinib,2014-09-24T17:18:09Z
0,2014-07-28T16:43:15Z,1163,[],Vandetanib + Everolimus,2014-07-28T16:43:15Z
0,2014-10-31T03:01:55Z,1693,[],Vandetanib + FOLFOX,2014-10-31T03:01:55Z
0,2014-10-31T02:18:45Z,1692,[],Vandetanib + Gemcitabine,2014-10-31T02:18:45Z
0,2015-10-02T14:53:34Z,3094,[],Vandetanib + Temozolomide,2015-10-02T14:53:34Z
0,2016-06-28T15:34:34Z,4397,"[{'description': 'Vantictumab (OMP-18R5) is a monoclonal antibody that targets Frizzled receptors 1, 2, 5, 7, and 8, resulting in decreased Wnt signaling and potentially leading to decreased tumor growth (PMID: 22753465).', 'references': [{'id': 6127, 'pubMedId': 22753465, 'title': 'Wnt pathway inhibition via the targeting of Frizzled receptors results in decreased growth and tumorigenicity of human tumors.', 'url': 'http://www.ncbi.nlm.nih.gov/pubmed/22753465'}]}]",Vantictumab,2016-06-28T15:38:25Z
0,2016-06-28T16:27:48Z,4399,[],Vantictumab + Gemcitabine,2016-06-28T16:27:48Z
0,2016-06-28T16:21:53Z,4398,[],Vantictumab + Paclitaxel,2016-06-28T16:21:53Z
0,2015-04-10T15:23:21Z,2525,"[{'description': 'Varlilumab is a human monoclonal antibody that binds to CD27 and potentially increases antibody-dependent cellular cytotoxicity towards CD-27 positive tumor cells (PMID: 22589397).', 'references': [{'id': 2448, 'pubMedId': 22589397, 'title': 'Development of a human monoclonal antibody for potential therapy of CD27-expressing lymphoma and leukemia.', 'url': 'http://www.ncbi.nlm.nih.gov/pubmed/22589397'}]}]",Varlilumab,2015-04-16T03:06:31Z
0,2014-05-14T14:52:46Z,1057,"[{'description': 'Varlitinib is a selective inhibitor of EGFR and ERBB2 (HER2), which inhibits downstream signaling, potentially resulting in decreased tumor cell proliferation and increased cell death (NCI Drug Dictionary).', 'references': [{'id': 287, 'pubMedId': None, 'title': '(NCI Drug Dictionary)', 'url': 'http://www.cancer.gov/drugdictionary'}]}]",varlitinib,2016-02-01T20:28:41Z
0,2015-11-03T17:27:10Z,3171,"[{'description': 'Vatalanib inhibits VEGFR1-3, PDGFRs, and KIT, potentially resulting in decreased tumor angiogenesis and growth (PMID: 23700288, PMID: 12124335).', 'references': [{'id': 3867, 'pubMedId': 23700288, 'title': 'A phase II study of the oral VEGF receptor tyrosine kinase inhibitor vatalanib (PTK787/ZK222584) in myelodysplastic syndrome: Cancer and Leukemia Group B study 10105 (Alliance).', 'url': 'http://www.ncbi.nlm.nih.gov/pubmed/23700288'}, {'id': 3868, 'pubMedId': 12124335, 'title': 'PTK787/ZK 222584, a specific vascular endothelial growth factor-receptor tyrosine kinase inhibitor, affects the anatomy of the tumor vascular bed and the functional vascular properties as detected by dynamic enhanced magnetic resonance imaging.', 'url': 'http://www.ncbi.nlm.nih.gov/pubmed/12124335'}]}]",Vatalanib,2015-11-03T17:27:55Z
0,2015-03-03T16:27:06Z,2276,"[{'description': 'VB-111 is a engineered adenovirus that expresses Fas-c specifically within endothelial cells, resulting in endothelial cell death and decreased tumor blood supply, and potentially leading to tumor cell death (PMID: 22701765)', 'references': [{'id': 2075, 'pubMedId': 22701765, 'title': 'Antitumor Activity of VB-111, a Novel Antiangiogenic Virotherapeutic, in Thyroid Cancer Xenograft Mouse Models.', 'url': 'http://www.ncbi.nlm.nih.gov/pubmed/22701765'}]}]",VB-111,2015-03-03T16:27:06Z
0,2016-05-02T16:45:17Z,4038,"[{'description': 'VCN-01 is a replication-competent oncolytic adenovirus that may lead to decreased tumor cell viability and reduced tumor growth (PMID: 26603261).', 'references': [{'id': 5296, 'pubMedId': 26603261, 'title': 'The Oncolytic Adenovirus VCN-01 as Therapeutic Approach Against Pediatric Osteosarcoma.', 'url': 'http://www.ncbi.nlm.nih.gov/pubmed/26603261'}]}]",VCN-01,2016-05-02T16:45:17Z
0,2015-07-02T14:12:10Z,2877,"[{'description': 'VE-821 is a small molecule inhibitor of ATR, which may inhibit cell growth and enhance the sensitivity of chemotherapeutics (PMID: 22825331).', 'references': [{'id': 3169, 'pubMedId': 22825331, 'title': 'The novel ATR inhibitor VE-821 increases sensitivity of pancreatic cancer cells to radiation and chemotherapy.', 'url': 'http://www.ncbi.nlm.nih.gov/pubmed/22825331'}]}]",VE-821,2015-07-10T12:07:59Z
