nctId,title
NCT03135262,A Study of Obinutuzumab in Combination With Idasanutlin and Venetoclax in Participants With Relapsed or Refractory (R/R) Follicular Lymphoma (FL) or Rituximab in Combination With Idasanutlin and Venetoclax in Participants With R/R Diffuse Large B-Cell Lymphoma (DLBCL)
NCT03136055,Pembrolizumab-based Therapy in Previously Treated High Grade Neuroendocrine Carcinomas
NCT03136146,"Study of Clofarabine, Etoposide, Cyclophosphamide [CEC], Liposomal Vincristine (VCR), Dexamethasone and Bortezomib in Relapsed/Refractory Acute Lymphoblastic Leukemia (ALL) and Lymphoblastic Lymphoma (LL)"
NCT03136406,QUILT-3.039: NANT Pancreatic Cancer Vaccine: Combination Immunotherapy in Subjects With Pancreatic Cancer Who Have Progressed on or After Standard-of-care Therapy
NCT03136497,A Study of ABT-199 Plus Ibrutinib and Rituximab in Patients With Relapsed/Refractory Diffuse Large B-cell Lymphoma (DLBCL)
NCT03137771,Maintenance Chemotherapy With or Without Stereotactic Body Radiation Therapy in Treating Patients With Stage IV Non-small Cell Lung Cancer
NCT03138161,"Trabectedin, Ipilimumab and Nivolumab as First Line Treatment for Advanced Soft Tissue Sarcoma"
NCT03138499,"Phase III Trial of Nivolumab Plus Brentuximab Vedotin Versus Brentuximab Vedotin Alone in Patients With Advanced Stage Classical Hodgkin Lymphoma, Who Are Relapsed/ Refractory or Who Are Not Eligible for Autologous Stem Cell Transplant,"
NCT03138512,A Study Comparing the Combination of Nivolumab and Ipilimumab Versus Placebo in Participants With Localized Renal Cell Carcinoma (CheckMate 914)
NCT03138889,A Study of a CD122-Biased Cytokine (NKTR-214) in Combination With Anti-PD-L1 (Atezolizumab) in Patients With Metastatic Urothelial Bladder Cancer or Metastatic Non-Small Cell Lung Cancer
NCT03139331,PAZIT Study for Children and Young Adults With Relapsed or Refractory Sarcoma
NCT03139370,A Study Evaluating the Safety and Efficacy of MAGE-A3/A6 T Cell Receptor Engineered T Cells (KITE-718) in HLA-DPB1*04:01 Positive Subjects With Advanced Cancers
NCT03139747,UPCC 36315 A Phase II Study Of Everolimus (RAD001) And Lenvatinib (E7080) In Patients With Metastatic Differentiated Thyroid Cancer Who Have Progressed on Lenvatinib Alone
NCT03139916,Phase II Clinical Trial of Bavituximab With Radiation and Temozolomide for Patients With Newly Diagnosed Glioblastoma
NCT03140670,Rucaparib in BRCA1/2 or PALB2 Mutated Pancreatic Cancer
NCT03141034,Ramucirumab Plus Irinotecan for Previously Treated Advanced Gastric or Gastro-esophageal Junction Adenocarcinoma
NCT03141177,A Study of Nivolumab Combined With Cabozantinib or Nivolumab and Ipilimumab Combined With Cabozantinib Compared to Sunitinib in Previously Untreated Advanced or Metastatic Renal Cell Carcinoma (CheckMate 9ER)
NCT03141671,Randomized Phase II Study of Salvage XRT + ADT +/- Abiraterone and Apalutamide for Rising PSA After RP (FORMULA-509)
NCT03141684,Atezolizumab in Treating Patients With Newly Diagnosed and Metastatic Alveolar Soft Part Sarcoma That Cannot Be Removed by Surgery
NCT03142334,Safety and Efficacy Study of Pembrolizumab (MK-3475) as Monotherapy in the Adjuvant Treatment of Renal Cell Carcinoma Post Nephrectomy (MK-3475-564/KEYNOTE-564)
NCT03143153,A Study to Evaluate Efficacy in Subjects With Esophageal Cancer Treated With Nivolumab and Ipilimumab or Nivolumab Combined With Fluorouracil Plus Cisplatin Versus Fluorouracil Plus Cisplatin (CheckMate 648)
NCT03143270,A Study to Test the Safety and Feasibility of Nivolumab With Drug Eluting Bead Transarterial Chemoembolization in Patients With Liver Cancer
NCT03143985,TEW-7197 in Combination w/ Pomalidomide in Relapsed or Relapsed and Refractory Multiple Myeloma
NCT03144245,Study of AMV564 in Patients With AML
NCT03144661,An Open-Label Safety and Tolerability Study of INCB062079 in Subjects With Advanced Hepatocellular Carcinoma and Other Malignancies
NCT03144674,A Study of INCB050465 in Subjects With Relapsed or Refractory Marginal Zone Lymphoma (CITADEL-204)
NCT03144778,Checkpoint Inhibitors Assessment in Oropharynx Carcinoma (CIAO)
NCT03145181,"Dose Escalation Study of JNJ-64007957, a Humanized BCMA CD3 DuoBody® Antibody, in Participants With Relapsed or Refractory Multiple Myeloma"
NCT03145558,TATE Versus TACE in Intermediate Stage HCC (TATE)
NCT03146650,Nivolumab and Ipilimumab in Treating Patients With Metastatic Recurrent Major or Minor Salivary Gland Cancer
NCT03147196,Bicalutamide and Raloxifene Hydrochloride in Treating Patients With Prostate Cancer Undergoing Surgery
NCT03147287,Palbociclib After CDK and Endocrine Therapy (PACE)
NCT03147612,Study of the Combination of Low-Intensity Chemotherapy and Ponatinib in Patients With Philadelphia Chromosome (Ph)-Positive and/or BCR-ABL Positive Acute Lymphoblastic Leukemia (ALL)
NCT03147885,Selinexor Plus Combination Chemotherapy in Treating Patients With Advanced B Cell Non-Hodgkin Lymphoma
NCT03148275,"Trametinib in Treating Patients With Epithelioid Hemangioendothelioma That Is Metastatic, Locally Advanced, or Cannot Be Removed by Surgery"
NCT03148418,A Study in Participants Previously Enrolled in a Genentech? and/or F. Hoffmann-La Roche Ltd-Sponsored Atezolizumab Study
NCT03148795,A Study of Talazoparib in Men With DNA Repair Defects and Metastatic Castration-Resistant Prostate Cancer
NCT03149003,A Study of DSP-7888 Dosing Emulsion in Combination With Bevacizumab in Patients With Recurrent or Progressive Glioblastoma Following Initial Therapy (WIZARD201G)
NCT03149029,Abbreviated MAPK Targeted Therapy Plus Pembrolizumab in Melanoma
NCT03149120,Study of Nivolumab With or Without Pazopanib in Metastatic or Unresectable Soft Tissue Sarcomas
NCT03149159,"Investigator-Initiated Trial of Combined Ipilimumab, Nivolumab and Stereotactic Radiation in Patients With Metastatic Clear-Cell RCC (ccRCC) Who Have Failed Treatment With Single-Agent Nivolumab"
NCT03149549,PROCLAIM-CX-2009: A Trial to Find Safe and Active Doses of an Investigational Drug CX-2009 for Patients With Selected Solid Tumors
NCT03149822,Study of Pembrolizumab and Cabozantinib in Patients With Metastatic Renal Cell Carcinoma
NCT03150056,Dose Escalation and Dose Expansion Study of GSK525762 in Combination With Androgen Deprivation Therapy and Other Agents in Subjects With Castrate-resistant Prostate Cancer
NCT03150329,"Pembrolizumab and Vorinostat in Treating Patients With Relapsed or Refractory Diffuse Large B-Cell Lymphoma, Follicular Lymphoma, or Hodgkin Lymphoma"
NCT03150693,Inotuzumab Ozogamicin and Frontline Chemotherapy in Treating Young Adults With Newly Diagnosed B Acute Lymphoblastic Leukemia
NCT03150810,"Study to Assess Safety, Tolerability and Clinical Activity of BGB-290 in Combination With Temozolomide (TMZ) in Subjects With Locally Advanced or Metastatic Solid Tumors"
NCT03150836,"Radiation Therapy and Durvalumab, With or Without Tremelimumab, in Patients With Bladder Cancer"
NCT03150862,A Study Assessing BGB-290 With Radiation and/or Temozolomide (TMZ) in Subjects With Newly Diagnosed or Recurrent Glioblastoma
NCT03151304,A Safety and Efficacy Study of Pracinostat and Azacitidine in Patients With High Risk Myelodysplastic Syndromes
NCT03151408,An Efficacy and Safety Study Of Pracinostat In Combination With Azacitidine In Adults With Acute Myeloid Leukemia
NCT03152370,Preoperative Radiotherapy and E7046 in Rectum Cancer (PRAER 1)
NCT03153202,Study to Evaluate the Safety and Preliminary Efficacy of Ibrutinib and Pembrolizumab in Patients With Chronic Lymphocytic Leukemia (CLL) or Mantle Cell Lymphoma (MCL)
NCT03153410,"Pilot Study With CY, Pembrolizumab, GVAX, and IMC-CS4 (LY3022855) in Patients With Borderline Resectable Adenocarcinoma of the Pancreas"
NCT03153462,Axicabtagene Ciloleucel Expanded Access Study
NCT03153982,Ruxolitinib in Operable Head and Neck Cancer
NCT03154281,Evaluation of the Safety and Tolerability of Niraparib With Everolimus in Ovarian and Breast
NCT03154294,Evaluation of the Safety and Tolerability of TAK-228 With TAK-117 and Paclitaxel in Advanced Solid Tumors
NCT03155620,Pediatric MATCH: Targeted Therapy Directed by Genetic Testing in Treating Pediatric Patients With Advanced Refractory Solid Tumors or Lymphomas
NCT03155997,A Study to Compare Treatment After Surgery of Abemaciclib (LY2835219) Combined With Standard Endocrine Therapy Versus Endocrine Therapy Alone in Participants With Breast Cancer
NCT03156114,This Study Tests the New Medicine BI 754111 Alone or in Combination With Another New Substance BI 754091 in Patients With Advanced Cancer. The Study Tests Different Doses to Find the Best Dose for Continuous Treatment.
NCT03157089,Testing Afatinib in Combination With Pembrolizumab in Patients With Squamous Cell Carcinoma of the Lung (LUX-Lung IO)
NCT03157128,"Phase 1 Study of LOXO-292 in Patients With Advanced Solid Tumors, RET-Fusion Lung Cancer and Medullary Thyroid Cancer"
NCT03158064,"Evaluating Immune Therapy, Duravalumab (MEDI4736) With Tremelimumab for Relapsed/Refractory Germ Cell Tumors"
NCT03158103,A Study of MEK162 (Binimetinib) in Combination With Pexidartinib in Patients With Advanced Gastrointestinal Stromal Tumor (GIST)
NCT03158129,Study Of Induction Checkpoint Blockade For Untreated Stage I-IIIA Non-Small Cell Lung Cancers Amenable For Surgical Resection
NCT03158883,Avelumab and Stereotactic Ablative Radiotherapy in Non-responding and Progressing NSCLC Patients
NCT03159117,Pfizer PF-06688992 in Patients With Stage III or Stage IV Melanoma
NCT03159195,Ibrance Real World Insights [IRIS] (IRIS)
NCT03160079,Blinatumomab and Pembrolizumab for Adults With Relapsed/Refractory B-cell Acute Lymphoblastic Leukemia With High Marrow Lymphoblasts
NCT03161223,"Durvalumab in Different Combinations With Pralatrexate, Romidepsin and Oral 5-Azacitidine for Lymphoma"
NCT03161431,SX-682 Treatment in Subjects With Metastatic Melanoma Concurrently Treated With Pembrolizumab
NCT03162224,Safety and Efficacy of MEDI0457 and Durvalumab in Patients With HPV Associated Recurrent/Metastatic Head and Neck Cancer
NCT03162536,"Safety, PK, PD, and Antitumor Activity of ARQ 531 in Hematologic Malignancies"
NCT03162562,The Safety and Antitumor Activity of the Combination of Oregovomab and Hiltonol in Recurrent Advanced Ovarian Cancer
NCT03162627,Selumetinib and Olaparib in Solid Tumors
NCT03162731,"Nivolumab, Ipilimumab, and Radiation Therapy in Treating Patients With Stage IVA-B Head and Neck Cancer"
NCT03164057,A Trial of Epigenetic Priming in Patients With Newly Diagnosed Acute Myeloid Leukemia
NCT03164603,"NLG802 Indoleamine 2,3-Dioxygenase (IDO) Inhibitor in Advanced Solid Tumors"
NCT03164616,Study of Durvalumab + Tremelimumab With Chemotherapy or Durvalumab With Chemotherapy or Chemotherapy Alone for Patients With Lung Cancer (POSEIDON). (POSEIDON)
NCT03164772,Phase 1/2 Study of Combination Immunotherapy and mRNA Vaccine in Subjects With NSCLC
NCT03165721,"A Phase II Trial of the DNA Methyl Transferase Inhibitor, Guadecitabine (SGI-110), in Children and Adults With Wild Type GIST,Pheochromocytoma and Paraganglioma Associated With Succinate Dehydrogenase Deficiency and HLRCC-associated Kidney Cancer"
NCT03165994,APX005M With Concurrent Chemoradiation for Resectable Esophageal and Gastroesophageal Junction Cancers
NCT03166085,PU-H71 With Nab-paclitaxel (Abraxane) in Metastatic Breast Cancer
NCT03166254,Combination of a Personalized Therapeutic Anti-tumor Vaccine With Pembrolizumab in Non-Small Cell Lung Cancer
NCT03166631,A Trial to Find the Safe Dose for BI 891065 Alone and in Combination With BI 754091 in Patients With Incurable Tumours or Tumours That Have Spread
NCT03168100,"2017-03: A Single-Arm, Open-label Study of Anti-Signaling Lymphocytic Activation Molecule F7 (Anti-SLAMF7) Monoclonal Antibody (mAb) Therapy After Autologous Stem Cell Transplant in Patients With Multiple Myeloma"
NCT03168438,NY-ESO-1-c259T Alone and in Combination With Pembrolizumab for Multiple Myeloma
NCT03168464,Radiation and Immune Checkpoints Blockade in Metastatic NSCLC (BMS # CA209-632)
NCT03170206,Study of the CDK4/6 Inhibitor Palbociclib (PD-0332991) in Combination With the MEK Inhibitor Binimetinib (MEK162) for Patients With Advanced KRAS Mutant Non-Small Cell Lung Cancer
NCT03170960,Study of Cabozantinib in Combination With Atezolizumab to Subjects With Locally Advanced or Metastatic Solid Tumors
NCT03171025,Adjuvant Nivolumab Following Chemo-Radiation in Localized Muscle-Invasive Bladder Cancer (NEXT)
NCT03172624,Study of Nivolumab Plus Ipilimumab in Patients With Salivary Gland Cancer
NCT03172754,Study of Nivolumab and Axitinib in Patients With Advanced Renal Cell Carcinoma
NCT03172936,Study of the Safety and Efficacy of MIW815 With PDR001 to Patients With Advanced/Metastatic Solid Tumors or Lymphomas
NCT03173248,Study of AG-120 (Ivosidenib) vs. Placebo in Combination With Azacitidine in Patients With Previously Untreated Acute Myeloid Leukemia With an IDH1 Mutation (AGILE)
NCT03173560,Trial to Assess Safety and Efficacy of Lenvatinib in Combination With Everolimus in Participants With Renal Cell Carcinoma
NCT03173950,Immune Checkpoint Inhibitor Nivolumab in People With Select Rare CNS Cancers
NCT03174197,Atezolizumab (aPDL1) + Temozolomide and Radiation for Newly Diagnosed Glioblastoma (GBM)
NCT03174275,"Carboplatin, Nab-Paclitaxel, Durvalumab Before Surgery and Adjuvant Therapy in Head and Neck Squamous Cell Carcinoma"
NCT03175172,Evaluation of CRS-207 With Pembrolizumab in Previously Treated MPM
NCT03175224,CBT-101 Study for Advanced Solid Tumors and c-Met Dysregulation
NCT03175432,Study of BEvacizumab in Combination With ATezolizumab in Patients With Untreated Melanoma Brain Metastases  (BEAT-MBM)
NCT03178071,Expanded Access For Lorlatinib For Patients With Non Small Cell Lung Cancer Harboring Specific Molecular Alterations
NCT03178201,TGR1202 in Relapsed and Refractory Follicular Lymphoma
NCT03178552,A Study to Evaluate Efficacy and Safety of Multiple Targeted Therapies as Treatments for Participants With Non-Small Cell Lung Cancer (NSCLC) (B-FAST)
NCT03178851,A Study Evaluating Cobimetinib (Targeted Therapy) Plus Atezolizumab (Immunotherapy) in Participants With Advanced Melanoma Whose Cancer Has Worsened During or After Treatment With Previous Immunotherapy
NCT03179436,"Safety, Pharmacokinetics (PK), and Efficacy of MK-1308 in Combination With Pembrolizumab in Advanced Solid Tumors (MK-1308-001)"
NCT03179904,"FASN Inhibitor TVB-2640, Paclitaxel, and Trastuzumab in Treating Patients With HER2 Positive Advanced Breast Cancer"
NCT03179917,Pembrolizumab and Involved Site Radiation Therapy for Early Stage Relapsed or Primary Refractory Hodgkin Lymphoma
NCT03179930,Combination Therapy With Entinostat and Pembrolizumab in Relapsed and Refractory Lymphomas
NCT03181100,Atezolizumab Combinations With Chemotherapy for Anaplastic and Poorly Differentiated Thyroid Carcinomas
NCT03181126,A Study of Venetoclax in Combination With Navitoclax and Chemotherapy in Subjects With Relapsed Acute Lymphoblastic Leukemia
NCT03181308,Study of Carotuximab (TRC105) Plus Nivolumab in Patients With Metastatic NSCLC
NCT03184558,BGB324 in Combination With Pembrolizumab in Patients With TNBC
NCT03184571,BGB324 in Combination With Pembrolizumab in Patients With Advanced NSCLC
NCT03184870,A Study of BMS-813160 in Combination With Chemotherapy or Nivolumab in Patients With Advanced Solid Tumors
NCT03187288,A Study of CFI-400945 Fumarate in Patients With Relapsed or Refractory Acute Myeloid Leukemia or Myelodysplastic Syndrome
NCT03188965,First-in-human Study of ATR Inhibitor BAY1895344 in Patients With Advanced Solid Tumors and Lymphomas
NCT03189186,Phase-I Trial of Pembrolizumab and Percutaneous Cryoablation Combination Followed by Nephron-Sparing Surgery or Cytoreductive Nephrectomy in Locally Advanced and Metastatic Renal Cell Carcinomas
NCT03189719,First-line Esophageal Carcinoma Study With Chemo vs. Chemo Plus Pembrolizumab (MK-3475-590/KEYNOTE-590)
NCT03190174,Nivolumab (Opdivo) Plus ABI-009 (Nab-rapamycin) for Advanced Sarcoma
NCT03190213,Pembrolizumab for the Treatment of Recurrent High Grade Neuroendocrine Carcinoma (Pembro NEC)
NCT03190278,Study Evaluating Safety and Efficacy of UCART123 in Patients With Acute Myeloid Leukemia
NCT03190915,Trametinib in Treating Patients With Relapsed or Refractory Juvenile Myelomonocytic Leukemia
