,id,therapyName,Drug_id
0,4577,Doxorubicin + SLCB050,8485
1,4572,SLCB050,8485
0,2754,SM16,7705
0,5866,SM88,8839
0,3673,SMI-4a,8202
0,2227,SML-10-70-1 ,7461
0,2226,SML-8-73-1,7460
0,3985,Niraparib + SN-38,8316
1,3984,Olaparib + SN-38,8316
2,3988,Olaparib + Temozolomide + SN-38,8316
3,3982,SN-38,8316
4,3986,SN-38 + Talazoparib,8316
5,3983,Veliparib + SN-38,8316
0,3030,SN30000,7915
0,3593,SNG12,8157
0,2725,SNS-032,7681
0,5281,SNS-062,8655
0,918,SNS-314,7022
0,2764,SNX-2112,7715
0,4780,Ibrutinib + SNX-5422,7072
1,866,SNX-5422,7072
0,3591,SNX-7081,8155
0,4929,sonepcizumab,8584
0,1547,BKM120 + Sonidegib,7258
1,1954,Bortezomib + Sonidegib,7258
2,2504,Cisplatin + Etoposide + Sonidegib,7258
3,1871,Everolimus + Sonidegib,7258
4,2986,Gefitinib + Sonidegib,7258
5,2497,Gemcitabine + nab-paclitaxel + Sonidegib,7258
6,4445,lenalidomide + Sonidegib,7258
7,1620,Paclitaxel + Sonidegib,7258
8,2987,PHA-665752 + Sonidegib,7258
9,1428,Sonidegib,7258
0,2429,Abraxane + Gemcitabine + Sorafenib + Vorinostat,390
1,4131,Alvocidib + Sorafenib,390
2,5138,Bavituximab + Sorafenib,390
3,2361,BBI503 + Sorafenib,390
4,2362,BBI608 + Sorafenib,390
5,4517,Bevacizumab + Sorafenib,390
6,3917,Bevacizumab + Sorafenib + Temsirolimus,390
7,1793,Bortezomib + Sorafenib + Decitabine   ,390
8,2366,Bortezomib + Sorafenib + vorinostat,390
9,6122,Busulfan + Sorafenib + Fludarabine,390
10,2389,Carotuximab + Sorafenib,390
11,6209,Cetuxmab + Sorafenib,390
12,5462,Cisplatin + Gemcitabine + Sorafenib,390
13,2212,Cisplatin + Sorafenib + Tamoxifen,390
14,2374,Clofarabine + Cytarabine + Sorafenib,390
15,1864,Crenolanib + Sorafenib,390
16,5623,CVX-060 + Sorafenib,390
17,2360,Cyclophosphamide + Sorafenib + Topotecan,390
18,2364,Dalantercept + Sorafenib,390
19,2390,Docetaxel + Sorafenib,390
20,2363,Doxorubicin + Sorafenib,390
21,2365,Epirubicin + Ifosfamide + Sorafenib,390
22,4800,Erlotinib + Sorafenib,390
23,2299,Everolimus + Sorafenib,390
24,1320,Evofosfamide + Sorafenib,390
25,3739,Fingolimod + Sorafenib,390
26,4643,Fluorouracil + Quinacrine + Sorafenib,390
27,2421,Galunisertib + Sorafenib,390
28,3376,GW5074 + Sorafenib,390
29,2413,Ipafricept + Sorafenib,390
30,4426,Lenalidomide + Sorafenib,390
31,4982,Metformin + Sorafenib,390
32,1872,Navitoclax + Sorafenib,390
33,5638,Palbociclib + Sorafenib,390
34,1131,Panobinostat + Sorafenib,390
35,5590,PDR001 + Sorafenib,390
36,6041,Pembrolizumab + Sorafenib,390
37,1482,Pemetrexed + Sorafenib,390
38,1659,Pimasertib + Sorafenib,390
39,4494,PX-866 + Sorafenib,390
40,1720,Quinacrine + Sorafenib,390
41,2221,Refametinib + Sorafenib,390
42,5275,Regorafenib + Sorafenib,390
43,1727,Regorafenib + Sorafenib + MK2206,390
44,4135,Resminostat + Sorafenib,390
45,1724,Rilutek + Sorafenib,390
46,3189,Selinexor + Sorafenib,390
47,4801,Selumetinib + Sorafenib,390
48,4956,SF1126 + Sorafenib,390
49,920,Sorafenib,390
50,1119,Sorafenib + Avastin + Cyclophosphamide,390
51,1633,Sorafenib + Azacitidine,390
52,2132,Sorafenib + Bevacizumab + Oxaliplatin,390
53,1067,Sorafenib + BEZ235,390
54,2428,Sorafenib + Capecitabine,390
55,3428,Sorafenib + Carboplatin + Paclitaxel,390
56,2430,Sorafenib + CC-122,390
57,2431,Sorafenib + Cisplatin + Docetaxel,390
58,1534,Sorafenib + Cisplatin + Paclitaxel,390
59,1086,Sorafenib + Fluorouracil,390
60,1208,Sorafenib + Hydroxychloroquine,390
61,1323,Sorafenib + Irinotecan,390
62,2387,Sorafenib + KD018,390
63,2388,Sorafenib + Temsirolimus,390
64,2197,Sorafenib + Trametinib,390
65,2357,Sorafenib + Vinorelbine,390
66,2356,Sorafenib + Vorinostat,390
67,1228,Topotecan + Sorafenib,390
68,1221,Trebananib + Sorafenib,390
69,1326,Vemurafenib + Sorafenib,390
70,1434,Vincristine + Doxorubicin + Cyclophosphamide + Ifosfamide + Etoposide + others,390
0,3366,SP600125,8052
0,2580,SPC2996,7591
0,3827,SPC3042,8257
1,3828,SPC3042 + Taxol,8257
0,3500,SPI-001,8101
1,3501,SPI-001 + Doxorubicin,8101
0,2983,SPI-112Me,7890
0,5763,SPL-108,8784
0,4096,Spliceostatin A,8346
0,2949,SPP86,7865
0,5070,Gemcitabine + SRA737,8605
1,5069,SRA737,8605
0,4154,SRT1460,8369
1,4157,SRT1460 + Paclitaxel,8369
0,4155,SRT1720,8370
1,4159,SRT1720 + Gemcitabine,8370
2,4158,SRT1720 + Paclitaxel,8370
0,4156,SRT3025,8371
0,3520,SS1P,8115
0,2508,SSR128129E,7544
0,3602,SST0116CL1,8162
0,4663,ST-11,8507
0,1563,ST2825,7285
0,3989,ST7612AA1,8318
0,4843,Carboplatin + STA-8666,8558
1,4842,STA-8666,8558
0,4381,Stattic,8436
0,3001,Staurosporine,1936
0,2085,StAx-35,7423
0,1561,STF-62247,7283
0,2726,SU 9516,7682
0,1089,SU11274,7202
0,2235,SU11652,7465
0,4703,SU14813,8523
0,3305,SU5402,8025
0,3666,Sulfatinib,8196
0,2126,Sulindac,595
0,1817,Abiraterone + Sunitinib,1255
1,4076,AGS-003 + Sunitinib,1255
2,1236,Cabozantinib + Sunitinib,1255
3,4568,Cetuximab + Sunitinib,1255
4,5622,CVX-060 + Sunitinib,1255
5,5895,Everolimus + Sunitinib,1255
6,5406,Intuvax + Sunitinib,1255
7,4505,Ixabepilone + Sunitinib,1255
8,4810,LY2510924 + Sunitinib,1255
9,2626,Nivolumab + Sunitinib,1255
10,3565,PF-06755990 + PF-06755992 + Sunitinib + Tremelimumab,1255
11,5529,PRX177561 + Sunitinib,1255
12,1530,RIST,1255
13,5526,SL327 + Sunitinib,1255
14,930,Sunitinib,1255
15,1962,Sunitinib + Crizotinib,1255
16,2923,Sunitinib + Cytarabine + Daunorubicin,1255
17,1961,Sunitinib + Regorafenib,1255
18,1963,Sunitinib + Tamoxifen + Cisplatin,1255
19,4905,Sunitinib + Temozolomide,1255
20,4874,Sunitinib + Trametinib,1255
21,1658,Sunitinib + Trastuzumab,1255
22,3057,Sunitinib + Varlilumab,1255
23,1223,Trebananib + Sunitinib,1255
0,3894,SW044248,8289
0,2758,SX-007,7709
0,5787,Pembrolizumab + SX-682,8797
1,5786,SX-682,8797
0,5701,Niraparib + SY-1365,8753
1,5700,SY-1365,8753
2,5703,SY-1365 + Venetoclax,8753
0,4539,SYD985,8479
0,3949,FOLFIRI + SYM004,7026
1,4833,Nivolumab + SYM004,7026
2,931,SYM004,7026
3,4231,SYM004 + Radiotherapy,7026
0,4322,SYM015,8413
0,5330,SYN004,8664
0,1932,SZL-P1-41,7360
0,4715,T-3256336 ,8529
0,5293,T-3775440,8657
0,5442,Gemcitabine + Tacedinaline,8691
1,5440,Tacedinaline,8691
0,4228,Cyclophosphamide + Fludarabine + Melphalan + Tacrolimus,854
1,3948,Cyclosporine + Mycophenolate mofetil + Tacrolimus,854
2,2384,Everolimus + Tacrolimus,854
3,3181,Ruxolitinib + Sirolimus + Tacrolimus,854
4,2238,Sirolimus + Tacrolimus + Methotrexate,854
5,1843,Tacrolimus,854
6,3321,Tacrolimus + Methotrexate,854
0,2086,TAE226,7424
0,2386,TAE684,7502
0,4845,TAK-264,8560
0,2135,TAK-285,7432
0,2425,TAK-441,7527
0,5937,Osimertinib + TAK-632,8020
1,4607,PLX4720 + TAK-632,8020
2,3300,TAK-632,8020
0,5147,Bendamustine + Rituximab + TAK-659,7953
1,5146,Bendamustine + TAK-659,7953
2,5148,Gemcitabine + TAK-659,7953
3,5149,Ibrutinib + TAK-659,7953
4,5150,Lenalidomide + TAK-659,7953
5,3318,MLN1117 + TAK-659,7953
6,4680,Nivolumab + TAK-659,7953
7,3146,TAK-659,7953
0,2160,TAK-701,7452
1,2179,TAK-701 + Gefitinib,7452
0,1684,Ganetespib + TAK-733,7027
1,932,TAK-733,7027
0,5955,Navitoclax + TAK-901,7286
1,1564,TAK-901,7286
0,3780,TAK-960,8234
0,5909,Decitabine + Talacotuzumab,8805
1,5809,Talacotuzumab,8805
0,4371,LY3039478 + Taladegib,7293
1,5867,Paclitaxel + Taladegib,7293
2,1587,Taladegib,7293
0,5325,AGI-5198 + Talazoparib,6876
1,3717,AZD6482 + Talazoparib,6876
2,5324,Cisplatin + Talazoparib,6876
3,5531,Decitabine + Talazoparib,6876
4,4012,Everolimus + Talazoparib,6876
5,1378,Irinotecan + Talazoparib,6876
6,4013,KU-0063794 + Talazoparib,6876
7,3317,Onalespib + Talazoparib,6876
8,3986,SN-38 + Talazoparib,6876
9,682,Talazoparib,6876
10,1377,Talazoparib + Temozolomide,6876
0,4035,Pembrolizumab + talimogene laherparepvec ,7659
1,2695,talimogene laherparepvec ,7659
2,5481,talimogene laherparepvec + Dabrafenib + Trametinib,7659
3,5080,Talimogene laherparepvec + Nivolumab,7659
0,3892,Gefitinib + Talniflumate,8288
1,3891,Talniflumate,8288
0,2256,Abemaciclib + Tamoxifen,665
1,6272,Atezolizumab + Bevacizumab + Tamoxifen,665
2,4489,AZD5363 + Tamoxifen,665
3,2212,Cisplatin + Sorafenib + Tamoxifen,665
4,2173,Doxil + Letrozole + Tamoxifen + Paclitaxel,665
5,2267,Everolimus + Tamoxifen,665
6,3175,LEE001 + Tamoxifen,665
7,3664,Lonafarnib + Tamoxifen,665
8,5141,MLN0128 + Tamoxifen,665
9,3542,Palbociclib + Tamoxifen,665
10,3114,Pembrolizumab + Tamoxifen + vorinostat,665
11,3748,RU-SKI 43 + Tamoxifen,665
12,1963,Sunitinib + Tamoxifen + Cisplatin,665
13,1456,Tamoxifen,665
14,1474,Tamoxifen + Alisertib,665
15,2719,Verrucarin A + Tamoxifen,665
16,4863,Vistusertib + Tamoxifen,665
0,4162,Palbociclib + Tandutinib,7028
1,933,Tandutinib,7028
0,6022,Enzalutamide + Tanespimycin,7029
1,3966,Palbociclib + Tanespimycin,7029
2,934,Tanespimycin,7029
3,4644,Tanespimycin + Vorinostat,7029
0,3123,Fluorouracil + Tanibirumab,7548
1,2515,Tanibirumab,7548
0,5062,Bortezomib + Tapalumab,8603
1,5061,Tapalumab,8603
0,2547,Tarextumab,7576
1,2689,Tarextumab + Gemcitabine,7576
0,4335,Capecitabine + TAS-114,8423
1,4334,TAS-114,8423
2,4527,TAS-114 + TS-1,8423
0,3976,TAS-115,8312
0,2768,TAS-116,7719
1,5189,TAS-116 + Radiotherapy,7719
0,1400,TAS-119,7250
1,1669,TAS-119 + Docetaxel,7250
2,1668,TAS-119 + Paclitaxel,7250
0,1053,TAS-120,7171
0,4329,TAS3681,8418
0,5897,TAS4464,8852
0,4896,TASIN-1,8570
0,2699,Tasquinimod,7662
0,4749,MK2206 + Tazemetostat,7650
1,5292,Nilotinib + Tazemetostat,7650
2,5285,Repaglinide + Omeprazole + Tazemetostat,7650
3,4748,Selumetinib + Tazemetostat,7650
4,2683,Tazemetostat,7650
5,5267,Tazemetostat + Fluconazole,7650
0,4704,TB-403,8524
0,5579,TC-A2317,8722
0,4160,Palbociclib + TCS 359,7610
1,2615,TCS 359,7610
0,2907,TdCyd,7830
0,4705,Tefinostat,8525
0,2820,Telapristone,7763
0,1670,Bevacizumab + Telatinib,7030
1,935,Telatinib,7030
0,5028,Abemaciclib + Temozolomide,843
1,1380,Abraxane + Temozolomide + Bevacizumab,843
2,4346,ABT-414 + Temozolomide + Radiotherapy,843
3,2628,Alisertib + Irinotecan + Temozolomide,843
4,5872,Atezolizumab + Temozolomide,843
5,3408,AZ64 + Irinotecan + Temozolomide,843
6,4852,AZD2461 + Temozolomide,843
7,5634,Bavituximab + Temozolomide,843
8,2122,Bevacizumab + Bortezomib + Temozolomide,843
9,2073,Bevacizumab + Capecitabine + Temozolomide,843
10,2116,Bevacizumab + Erlotinib + Temozolomide,843
11,2115,Bevacizumab + Temozolomide,843
12,6124,BGB-290 + Temozolomide,843
13,4474,BKM120 + Temozolomide,843
14,5841,BMX-001 + Temozolomide,843
15,3055,Bortezomib + Temozolomide,843
16,4463,Capecitabine + Veliparib + Temozolomide,843
17,2555,Carmustine + Filgrastim + Plerixafor + Temozolomide,843
18,5654,CEP-9722 + Temozolomide,843
19,1142,CTO + Temozolomide,843
20,1737,Decitabine + Temozolomide + Panobinostat,843
21,5655,E7016 + Temozolomide,843
22,4142,E7449 + Temozolomide,843
23,5431,Entinostat + Temozolomide,843
24,3726,Erlotinib + Temozolomide,843
25,3407,GNF-4256 + Irinotecan + Temozolomide,843
26,2440,Lapatinib + Temozolomide,843
27,2134,Mebendazole + Vincristine + Carboplatin + Temozolomide,843
28,2713,MK-1775 + Temozolomide,843
29,5030,Nab-Rapamycin + Temozolomide + Irinotecan,843
30,5029,Neratinib + Temozolomide,843
31,1437,Niraparib + Temozolomide,843
32,3724,Nivolumab + Temozolomide,843
33,2720,NSC124854 + Temozolomide,843
34,2718,NSC666715 + Temozolomide,843
35,6196,NU6027 + Temozolomide,843
36,2972,O6-benzylguanine + Temozolomide,843
37,2582,Oblimersen + Temozolomide + nab-paclitaxel,843
38,1438,Olaparib + Temozolomide,843
39,3988,Olaparib + Temozolomide + SN-38,843
40,5635,Pazopanib + Irinotecan + Temozolomide,843
41,2040,Pazopanib + Temozolomide,843
42,5221,Pembrolizumab + Temozolomide,843
43,5220,Pembrolizumab + Temozolomide + Vitespen,843
44,4803,Radiotherapy + RO4929097 + Temozolomide,843
45,5202,Radiotherapy + Temozolomide + Pembrolizumab,843
46,1530,RIST,843
47,4596,RRx-001 + Temozolomide,843
48,4553,Rucaparib + Temozolomide,843
49,3821,SEN-450 + Temozolomide,843
50,4905,Sunitinib + Temozolomide,843
51,1377,Talazoparib + Temozolomide,843
52,1141,Temozolomide,843
53,1804,Temozolomide + Etoposide,843
54,1607,Temozolomide + Etoposide + Doxil + Dexamethasone + Ibrutinib,843
55,1462,Temozolomide + Irinotecan,843
56,1463,Temozolomide + Irinotecan + Bevacizumab,843
57,5851,Temozolomide + TG02,843
58,5932,Temozolomide + Trastuzumab emtansine,843
59,5768,Temozolomide + TRC102,843
60,5427,Temozolomide + Valproic acid,843
61,3094,Vandetanib + Temozolomide,843
62,1193,Veliparib + Temozolomide,843
63,1434,Vincristine + Doxorubicin + Cyclophosphamide + Ifosfamide + Etoposide + others,843
64,1826,Vincristine + Irinotecan + Temozolomide ,843
0,5570,Bevacizumab + Doxorubicin + Temsirolimus,4727
1,3917,Bevacizumab + Sorafenib + Temsirolimus,4727
2,1121,Bevacizumab + Temsirolimus + Doxil,4727
3,3134,Bortezomib + Temsirolimus + Topotecan,4727
4,6333,Carboplatin + Paclitaxel + Temsirolimus,4727
5,2697,Cyclophosphamide + Dasatinib + Temsirolimus,4727
6,5284,Denileukin diftitox + Temsirolimus,4727
7,1675,Doxil + Temsirolimus,4727
8,2302,Hydroxychloroquine + Temsirolimus ,4727
9,2298,Irinotecan + Temsirolimus + Vincristine,4727
10,1263,ixabepilone + temsirolimus,4727
11,4664,MK2206 + Temsirolimus,4727
12,2194,Perifosine + Temsirolimus,4727
13,4988,SCH772984 + Temsirolimus,4727
14,2388,Sorafenib + Temsirolimus,4727
15,936,Temsirolimus,4727
16,3133,Temsirolimus + Bevacizumab,4727
17,1159,Temsirolimus + Bevacizumab + Cetuximab,4727
18,1376,Temsirolimus + Bevacizumab + Valproic Acid + Cetuximab,4727
19,1671,Temsirolimus + Cetuximab,4727
20,1340,Temsirolimus + Erlotinib,4727
21,2280,Temsirolimus + Lenalidomide,4727
22,1325,Temsirolimus + Metformin,4727
23,1527,Temsirolimus + Neratinib,4727
24,4808,Temsirolimus + Radiotherapy,4727
25,2492,Temsirolimus + Vinblastine,4727
26,2263,Temsirolimus + vorinostat,4727
27,1200,Tivantinib + Temsirolimus,4727
28,1175,Vemurafenib + Temsirolimus,4727
29,1434,Vincristine + Doxorubicin + Cyclophosphamide + Ifosfamide + Etoposide + others,4727
0,6286,Atezolizumab + TEN-010,7076
1,5957,Daratumumab + TEN-010,7076
2,6179,Rituximab + TEN-010 + Venetoclax,7076
3,937,TEN-010,7076
0,2656,Tenovin-1,7631
0,2655,Tenovin-6 ,7630
0,5910,Decitabine + Nivolumab + Tetrahydrouridine,8142
1,3567,Decitabine + Tetrahydrouridine,8142
2,4592,Decitabine + Tetrahydrouridine + Celecoxib,8142
3,3789,FdCyd + THU,8142
4,3566,Tetrahydrouridine,8142
0,3147,Tetrathiomolybdate,7954
0,5875,Pomalidomide + TEW 7197,7908
1,3011,TEW 7197,7908
0,2853,TG-0054,7790
0,5899,Carfilzomib + TG02,8828
1,5851,Temozolomide + TG02,8828
2,5836,TG02,8828
0,2516,TG100-115,7549
0,2403,TG101209,7509
0,3770,Brentuximab vedotin + TGR-1202,7388
1,4598,Carfilzomib + TGR-1202,7388
2,2342,Chlorambucil + Obinutuzumab + TGR-1202,7388
3,2044,Ibrutinib + TGR-1202,7388
4,3768,Ibrutinib + TGR-1202 + Ublituximab,7388
5,6301,Obinutuzumab + TGR-1202,7388
6,6237,Pembrolizumab + TGR-1202,7388
7,3475,Pembrolizumab + TGR-1202 + Ublituximab,7388
8,2022,TGR-1202,7388
9,2319,TGR-1202 + Ublituximab,7388
0,2962,TGX-115,7874
0,3503,TGX-155,8103
0,3929,Ruxolitinib + TGX-221,7547
1,2514,TGX-221,7547
0,2910,TH-4000,7833
0,3668,Theliatinib,8198
0,1054,ThermoDox,7172
0,2999,thioureidobutyronitrile,7897
0,4101,Thymoquinone,8350
0,4854,Fulvestrant + THZ1,8297
1,3908,THZ1,8297
0,938,Tipifarnib,7032
0,3028,tirapazamine,7913
0,5981,Tisagenlecleucel,8879
0,6113,Tisotumab Vedotin,8918
0,1254,Bevacizumab + Tivantinib,6842
1,636,Tivantinib,6842
2,1200,Tivantinib + Temsirolimus,6842
3,1477,Tivantinib + Topotecan + Pegfilgrastim,6842
0,4824,23814 + Tivozanib,7173
1,2395,Enzalutamide + Tivozanib,7173
2,4839,mFOLFOX-6 + Tivozanib,7173
3,3700,PLX4720 + Tivozanib,7173
4,1055,Tivozanib,7173
0,4314,TK216,8405
0,3794,TKM-080301,8241
0,5433,Decitabine + TMU-35435,8687
1,5432,TMU-35435,8687
0,3209,Toca 511,7971
1,3211,Toca 511 + Toca FC,7971
0,3211,Toca 511 + Toca FC,7972
1,3210,Toca FC,7972
0,6162,Obinutuzumab + RO7082859 + Tocilizumab,4724
1,5648,Pertuzumab + Tocilizumab + Trastuzumab,4724
2,5647,Tocilizumab,4724
0,941,Tofacitinib,7035
0,2513,Bevacizumab + Topotecan + Paclitaxel,1018
1,3134,Bortezomib + Temsirolimus + Topotecan,1018
2,5341,Carboplatin + Topotecan + Veliparib,1018
3,3601,Crizotinib + Cyclophosphamide + Topotecan,1018
4,2450,Cyclophosphamide + Etoposide + Topotecan,1018
5,2360,Cyclophosphamide + Sorafenib + Topotecan,1018
6,2590,Cyclophosphamide + Topotecan,1018
7,1479,Cyclophosphamide + Topotecan + Bevacizumab,1018
8,2451,Erlotinib + Cyclophosphamide + Topotecan,1018
9,3897,GSK2256098 + Topotecan,1018
10,1170,Iniparib + Topotecan,1018
11,3845,LCL161 + Topotecan,1018
12,2174,ME-344 + Topotecan,1018
13,3488,MEDI5117 + Topotecan,1018
14,5532,Pembrolizumab + Topotecan,1018
15,5580,PF-06463922 + Cyclophosphamide + Topotecan,1018
16,2154,Rucaparib + Topotecan,1018
17,3617,SGT-53 + Cyclophosphamide + Topotecan,1018
18,1224,Sirolimus + Cyclophosphamide + Topotecan,1018
19,1477,Tivantinib + Topotecan + Pegfilgrastim,1018
20,942,Topotecan,1018
21,1469,Topotecan + Pazopanib,1018
22,1228,Topotecan + Sorafenib,1018
23,4109,Trilaciclib + Topotecan,1018
24,1132,Veliparib + Topotecan,1018
0,2269,Everolimus + Toremifene,529
1,4419,Toremifine,529
0,2828,AUY922 + Torin 1,7472
1,2247,Torin 1,7472
2,5384,Torin 1 + WEHI-539,7472
0,4128,Abemaciclib + Torin2,7474
1,2249,Torin 2,7474
0,3671,Bortezomib + Torkinib,7466
1,4870,Carboplatin + Torkinib,7466
2,4584,Lapatinib + Torkinib,7466
3,5501,Selumetinib + Torkinib,7466
4,2240,Torkinib,7466
5,5500,Torkinib + U0126,7466
0,5614,BIRB-796 + Tozasertib,7036
1,5688,Doxorubicin + Tozasertib,7036
2,3973,GDC-0199 + VX-680,7036
3,943,Tozasertib,7036
4,2493,Vorinostat + Tozasertib,7036
0,5188,Olaparib + TP-0903,8256
1,3826,TP-0903,8256
0,3672,TP-3654,8201
0,2274,TPI 287,7478
0,4180,MEDI4736 + TPIV 200,8374
1,4179,TPIV 200,8374
0,3950,TPX-0005,8306
0,5444,Avelumab + trabectedin,8072
1,3423,BGJ398 + Trabectedin,8072
2,4933,Cisplatin + Trabectedin,8072
3,3421,Dovitinib + Trabectedin,8072
4,4150,Doxorubicin + Trabectedin,8072
5,4934,Obatoclax + Trabectedin,8072
6,3422,PD173074 + Trabectedin,8072
7,3420,trabectedin,8072
8,5800,trabectedin + Ipilimumab + Nivolumab,8072
9,4935,Trabectedin + Venetoclax,8072
0,2705,Trabedersen,7666
0,5319,ABT-263 + Alpelisib + CGM097 + Trametinib,6818
1,5316,ABT-263 + Alpelisib + Erlotinib + Trametinib,6818
2,5315,ABT-263 + CGM097 + Trametinib,6818
3,5191,ABT-737 + AZD8055 + Trametinib,6818
4,5192,ABT-737 + BEZ235 + Trametinib,6818
5,5193,ABT-737 + MK2206 + Trametinib,6818
6,4482,Afatinib + Trametinib,6818
7,3204,Afuresertib + Trametinib,6818
8,5362,Altiratinib + Trametinib,6818
9,1454,AMG 232 + Trametinib,6818
10,1453,AMG 232 + Trametinib + Dabrafenib,6818
11,4620,APS-2-79 + Trametinib,6818
12,5456,ARQ092 + Trametinib,6818
13,1362,AT13387 + Dabrafenib + Trametinib,6818
14,4795,AZ628 + Trametinib,6818
15,4478,AZD4547 + Trametinib,6818
16,4479,BGJ398 + Trametinib,6818
17,3709,BI 882370 + Trametinib,6818
18,1974,BKM120 + Trametinib,6818
19,1267,Carboplatin + GSK1120212,6818
20,2196,Carboplatin + Paclitaxel + Trametinib,6818
21,6303,Ceritinib + Trametinib,6818
22,4541,Cetuximab + Dabrafenib + Trametinib,6818
23,3505,Cetuximab + Trametinib,6818
24,5314,CGM097 + Trametinib,6818
25,4480,Crizotinib + Trametinib,6818
26,4778,Dabrafenib + Digoxin + Trametinib,6818
27,1357,Dabrafenib + Durvalumab + Trametinib,6818
28,5650,Dabrafenib + Everolimus + Trametinib,6818
29,6176,Dabrafenib + INCB039110 + Trametinib,6818
30,1258,Dabrafenib + Ipilimumab + Trametinib,6818
31,4754,Dabrafenib + Nivolumab + Trametinib,6818
32,2201,Dabrafenib + Trametinib + GSK2141795,6818
33,1443,Dabrafenib + Trametinib + Metformin,6818
34,6023,Dabrafenib + Trametinib + PDR001,6818
35,5270,Dabrafenib + Trametinib + Phenformin,6818
36,4599,Dasatinib + Trametinib,6818
37,1264,Docetaxel + Trametinib,6818
38,1358,Durvalumab + Trametinib,6818
39,1180,Emibetuzumab + Trametinib,6818
40,1265,Erlotinib + Trametinib,6818
41,1271,Everolimus + GSK1120212,6818
42,4481,Gefitinib + Trametinib,6818
43,1269,Gemcitabine + GSK1120212,6818
44,1191,GSK1120212 + Dabrafenib,6818
45,1150,GSK1120212 + GSK2141795,6818
46,3027,GSK2126458 + Trametinib,6818
47,4205,GSK2256098 + Trametinib,6818
48,6103,INC280 + Trametinib,6818
49,5582,JQ1 + Trametinib,6818
50,4668,Lapatinib + Trametinib,6818
51,3863,LY5 + Trametinib,6818
52,4653,MK2206 + Trametinib,6818
53,1860,Momelotinib + Trametinib,6818
54,1268,nab-paclitaxel + GSK1120212,6818
55,5403,Neratinib + Trametinib,6818
56,4753,Nivolumab + Trametinib,6818
57,4603,PAC-1 + Trametinib + Vemurafenib,6818
58,1368,Palbociclib + Trametinib,6818
59,1991,Panitumumab + Trametinib,6818
60,1992,Panitumumab + Trametinib + Dabrafenib,6818
61,1310,Pazopanib + Trametinib,6818
62,5398,PDR001 + Trametinib,6818
63,1449,Pembrolizumab + Dabrafenib + Trametinib,6818
64,1450,Pembrolizumab + Trametinib,6818
65,1266,Pemetrexed + GSK1120212,6818
66,4477,Ponatinib + Trametinib,6818
67,4472,Ribociclib + Trametinib,6818
68,3868,Ruxolitinib + Trametinib,6818
69,4864,S63845 + Trametinib,6818
70,4476,SCH772984 + Trametinib,6818
71,3596,Sirolimus + Trametinib,6818
72,2197,Sorafenib + Trametinib,6818
73,4874,Sunitinib + Trametinib,6818
74,5481,talimogene laherparepvec + Dabrafenib + Trametinib,6818
75,2,Trametinib,6818
76,1066,Trametinib + Dabrafenib,6818
77,1303,Trametinib + Dabrafenib + Navitoclax,6818
78,1446,Trametinib + Digoxin,6818
79,1113,Trametinib + Fluorouracil,6818
80,1298,Trametinib + GSK2141795,6818
81,1386,Trametinib + Navitoclax,6818
82,5493,Trametinib + Paclitaxel,6818
83,6312,Trametinib + Triciribine,6818
84,3532,Trametinib + TW-37,6818
85,4234,Trametinib + Vemurafenib,6818
86,3805,Trametinib + Volasertib,6818
87,3351,WZ4002 + Trametinib,6818
0,1540,212Pb-TCMC-Trastuzumab + Trastuzumab ,71
1,1274,2B3-101 + Trastuzumab,71
2,2259,Abemaciclib + Trastuzumab,71
3,1106,Afatinib + Trastuzumab,71
4,5213,ALX148 + Trastuzumab,71
5,6323,Anastrozole + Palbociclib + Pertuzumab + Trastuzumab,71
6,5454,ARQ092 + Trastuzumab,71
7,3340,ARRY-380 + Capecitabine + Trastuzumab,71
8,1560,ARRY-380 + Trastuzumab,71
9,5600,Atezolizumab + Paclitaxel + Trastuzumab + Pertuzumab,71
10,3250,Atezolizumab + Trastuzumab,71
11,3441,Bevacizumab + Capecitabine + Oxaliplatin + Trastuzumab,71
12,1537,BKM120 + Capecitabine + Trastuzumab,71
13,1417,BKM120 + Trastuzumab,71
14,1419,BKM120 + Trastuzumab + Lapatinib,71
15,1418,BKM120 + Trastuzumab + Pertuzumab,71
16,2059,BYL719 + LJM716 + Trastuzumab,71
17,3037,Capcitabine + Cisplatin + Pertuzumab + Trastuzumab,71
18,4945,Capecitabine + Cisplatin + Pembrolizumab + Trastuzumab,71
19,1899,Capecitabine + Cisplatin + Trastuzumab,71
20,1559,Capecitabine + Cyclophosphamide + Lapatinib + Trastuzumab,71
21,1894,Capecitabine + Fluorouracil + Cisplatin + Trastuzumab,71
22,1409,Capecitabine + Trastuzumab,71
23,4235,Carboplatin + Pertuzumab + Trastuzumab + Paclitaxel,71
24,2064,CDX-3379 + Trastuzumab,71
25,1413,Cetuximab + Trastuzumab,71
26,3039,CH5132799 + Trastuzumab,71
27,3442,Crizotinib + Trastuzumab + Paclitaxel,71
28,1898,Cyclophosphamide + Paclitaxel + Trastuzumab ,71
29,5575,Dasatinib + Trastuzumab,71
30,1882,Docetaxel + Cyclophosphamide + Trastuzumab,71
31,3129,Docetaxel + Lapatinib + Trastuzumab,71
32,1542,Entinostat + Lapatinib + Trastuzumab,71
33,1878,Enzalutamide + Trastuzumab,71
