,drugName,id,terms,Therapies_id
0,Nelfinavir,213,"['Nelfinavir', 'Viracept', '1UN']",827
0,Nelfinavir,213,"['Nelfinavir', 'Viracept', '1UN']",5301
1,Nivolumab,7235,"['Nivolumab', 'Opdivo', 'BMS-936558', 'MDX-1106']",5301
0,Nelfinavir,213,"['Nelfinavir', 'Viracept', '1UN']",3953
1,Radiotherapy,8264,['Radiotherapy'],3953
0,Nelipepimut-S Plus GM-CSF,8620,"['Nelipepimut-S Plus GM-CSF', 'E75 Plus GM-CSF', 'nelipepimut-S plus sargramostim', 'NeuVax Plus GM-CSF']",5152
0,NEO-PV-01,8534,['NEO-PV-01'],4732
0,NEO-PV-01,8534,['NEO-PV-01'],4733
1,poly ICLC  ,7596,"['poly ICLC  ', 'Hiltonol']",4733
0,NeoVax melanoma vaccine,7903,['NeoVax melanoma vaccine'],3006
0,Neratinib,6962,"['Neratinib', 'Nerlynx', 'HKI-272', 'PB272']",828
0,Everolimus,1530,"['Everolimus', 'Afinitor', 'RAD001', 'Zortress']",5401
1,Neratinib,6962,"['Neratinib', 'Nerlynx', 'HKI-272', 'PB272']",5401
0,Paclitaxel,1216,"['Paclitaxel', 'Taxol', '7-Epipaclitaxel']",5101
1,Neratinib,6962,"['Neratinib', 'Nerlynx', 'HKI-272', 'PB272']",5101
0,Pertuzumab,4730,"['Pertuzumab', 'Perjeta', '2C4 Antibody']",3187
1,Neratinib,6962,"['Neratinib', 'Nerlynx', 'HKI-272', 'PB272']",3187
2,Paclitaxel,1216,"['Paclitaxel', 'Taxol', '7-Epipaclitaxel']",3187
3,Trastuzumab,71,"['Trastuzumab', 'Herceptin', 'Anti HER2']",3187
0,Palbociclib,6979,"['Palbociclib', 'Ibrance', 'PD0332991']",5402
1,Neratinib,6962,"['Neratinib', 'Nerlynx', 'HKI-272', 'PB272']",5402
0,Pertuzumab,4730,"['Pertuzumab', 'Perjeta', '2C4 Antibody']",6013
1,Neratinib,6962,"['Neratinib', 'Nerlynx', 'HKI-272', 'PB272']",6013
0,Selumetinib,7019,"['Selumetinib', 'ARRY-142886', 'AZD6244']",5011
1,Neratinib,6962,"['Neratinib', 'Nerlynx', 'HKI-272', 'PB272']",5011
0,Neratinib,6962,"['Neratinib', 'Nerlynx', 'HKI-272', 'PB272']",5029
1,Temozolomide,843,"['Temozolomide', 'Temodar', 'Methazolastone']",5029
0,Trametinib,6818,"['Trametinib', 'Mekinist', 'GSK1120212']",5403
1,Neratinib,6962,"['Neratinib', 'Nerlynx', 'HKI-272', 'PB272']",5403
0,Trastuzumab,71,"['Trastuzumab', 'Herceptin', 'Anti HER2']",4359
1,Neratinib,6962,"['Neratinib', 'Nerlynx', 'HKI-272', 'PB272']",4359
0,Neratinib,6962,"['Neratinib', 'Nerlynx', 'HKI-272', 'PB272']",1906
1,trastuzumab emtansine,7252,"['trastuzumab emtansine', 'Kadcyla', 'ado-trastuzumab emtansine', 'T-DM1']",1906
0,Nesvacumab,8245,"['Nesvacumab', 'REGN910']",3799
0,81C6,7431,"['81C6', 'Neuradiab', 'iodine I 131 monoclonal antibody 81C6']",2146
1,Bevacizumab,107,"['Bevacizumab', 'Avastin']",2146
0,NGI-1,8587,['NGI-1'],4957
0,NGR-TNF,8338,['NGR-TNF'],4078
0,NHS-IL12,8615,['NHS-IL12'],5130
0,NIBR3049,7756,['NIBR3049'],2809
0,Niclosamide,4811,"['Niclosamide', 'Niclocide']",3072
0,Niclosamide,4811,"['Niclosamide', 'Niclocide']",5607
1,Enzalutamide,7230,"['Enzalutamide', 'XTANDI', 'MDV3100']",5607
0,Nilotinib,4655,"['Nilotinib', 'Tasigna', 'AMN-107']",829
0,Nilotinib,4655,"['Nilotinib', 'Tasigna', 'AMN-107']",1929
1,Cetuximab,2,"['Cetuximab', 'Erbitux']",1929
0,Nilotinib,4655,"['Nilotinib', 'Tasigna', 'AMN-107']",3756
1,Saracatinib,7018,"['Saracatinib', 'AZD0530']",3756
0,Nilotinib,4655,"['Nilotinib', 'Tasigna', 'AMN-107']",5003
1,SCH772984,7613,['SCH772984'],5003
0,Tazemetostat,7650,"['Tazemetostat', 'E-7438', 'EPZ-6438', 'EPZ6438']",5292
1,Nilotinib,4655,"['Nilotinib', 'Tasigna', 'AMN-107']",5292
0,Nilotinib,4655,"['Nilotinib', 'Tasigna', 'AMN-107']",4707
1,Venetoclax,7284,"['Venetoclax', 'Venclexta ', 'ABT-199', 'GDC-0199', 'RG7601']",4707
0,Nilutamide,655,"['Nilutamide', 'Nilandron', 'Anandron']",1506
0,Nimotuzumab,6963,"['Nimotuzumab', 'Theraloc']",830
0,Nimotuzumab,6963,"['Nimotuzumab', 'Theraloc']",4920
1,Nivolumab,7235,"['Nivolumab', 'Opdivo', 'BMS-936558', 'MDX-1106']",4920
0,Nintedanib,6964,"['Nintedanib', 'Ofev', 'BIBF 1120', 'Vargatef']",831
0,Paclitaxel,1216,"['Paclitaxel', 'Taxol', '7-Epipaclitaxel']",3234
1,Carboplatin,947,"['Carboplatin', 'Paraplatin', 'CBDCA']",3234
2,Nintedanib,6964,"['Nintedanib', 'Ofev', 'BIBF 1120', 'Vargatef']",3234
0,Nintedanib,6964,"['Nintedanib', 'Ofev', 'BIBF 1120', 'Vargatef']",3225
1,Docetaxel,1235,"['Docetaxel', 'Taxotere', 'Docefrez', 'Docetaxel anhydrous']",3225
0,nab-paclitaxel,6828,"['nab-paclitaxel', 'Abraxane', 'ABI-007']",4723
1,Gemcitabine,433,"['Gemcitabine', 'Gemzar', 'Difluorodeoxycytidine Hydrochlorothiazide']",4723
2,Nintedanib,6964,"['Nintedanib', 'Ofev', 'BIBF 1120', 'Vargatef']",4723
0,Niraparib,6965,"['Niraparib', 'Zejula', 'MK4827']",832
0,Niraparib,6965,"['Niraparib', 'Zejula', 'MK4827']",5732
1,Everolimus,1530,"['Everolimus', 'Afinitor', 'RAD001', 'Zortress']",5732
0,Pembrolizumab,7262,"['Pembrolizumab', 'Keytruda', 'MK-3475']",3935
1,Niraparib,6965,"['Niraparib', 'Zejula', 'MK4827']",3935
0,Radiotherapy,8264,['Radiotherapy'],4866
1,Niraparib,6965,"['Niraparib', 'Zejula', 'MK4827']",4866
0,radium Ra 223 dichloride,7374,"['radium Ra 223 dichloride', 'Xofigo', 'alpharadin', 'BAY 88-8223']",5436
1,Niraparib,6965,"['Niraparib', 'Zejula', 'MK4827']",5436
0,Niraparib,6965,"['Niraparib', 'Zejula', 'MK4827']",3985
1,SN-38,8316,['SN-38'],3985
0,SY-1365,8753,['SY-1365'],5701
1,Niraparib,6965,"['Niraparib', 'Zejula', 'MK4827']",5701
0,Temozolomide,843,"['Temozolomide', 'Temodar', 'Methazolastone']",1437
1,Niraparib,6965,"['Niraparib', 'Zejula', 'MK4827']",1437
0,NIS793,8730,['NIS793'],5631
0,NIS793,8730,['NIS793'],5632
1,PDR001,7634,['PDR001'],5632
0,Nitroglycerin,717,"['Nitroglycerin', 'Cellegesic', 'Glyceryl trinitrate']",2924
0,Nivolumab,7235,"['Nivolumab', 'Opdivo', 'BMS-936558', 'MDX-1106']",1312
0,Carboplatin,947,"['Carboplatin', 'Paraplatin', 'CBDCA']",5303
1,Nivolumab,7235,"['Nivolumab', 'Opdivo', 'BMS-936558', 'MDX-1106']",5303
2,Paclitaxel,1216,"['Paclitaxel', 'Taxol', '7-Epipaclitaxel']",5303
0,Fluorouracil,534,"['Fluorouracil', 'Adrucil', '5-FU']",5799
1,Cisplatin,505,"['Cisplatin', 'Platinol', 'CDDP']",5799
2,Nivolumab,7235,"['Nivolumab', 'Opdivo', 'BMS-936558', 'MDX-1106']",5799
0,Carboplatin,947,"['Carboplatin', 'Paraplatin', 'CBDCA']",5198
1,Nivolumab,7235,"['Nivolumab', 'Opdivo', 'BMS-936558', 'MDX-1106']",5198
2,Etoposide,763,"['Etoposide', 'Vepesid', 'EPEG', 'Eposin']",5198
3,Ifosfamide,1168,"['Ifosfamide', 'Cyfos', 'Z4942']",5198
0,Nivolumab,7235,"['Nivolumab', 'Opdivo', 'BMS-936558', 'MDX-1106']",1627
1,Ipilimumab,6926,"['Ipilimumab', 'Yervoy', 'BMS-734016']",1627
0,Paclitaxel,1216,"['Paclitaxel', 'Taxol', '7-Epipaclitaxel']",5304
1,Carboplatin,947,"['Carboplatin', 'Paraplatin', 'CBDCA']",5304
2,Nivolumab,7235,"['Nivolumab', 'Opdivo', 'BMS-936558', 'MDX-1106']",5304
3,Ipilimumab,6926,"['Ipilimumab', 'Yervoy', 'BMS-734016']",5304
0,Dexamethasone,1221,"['Dexamethasone', 'Adexone', 'Desametasone']",5128
1,Nivolumab,7235,"['Nivolumab', 'Opdivo', 'BMS-936558', 'MDX-1106']",5128
2,Lenalidomide,7212,"['Lenalidomide', 'Revlimid', 'IMiD-1']",5128
0,Nivolumab,7235,"['Nivolumab', 'Opdivo', 'BMS-936558', 'MDX-1106']",5681
1,Pazopanib,4734,"['Pazopanib', 'Votrient', 'GW-786034']",5681
0,Pembrolizumab,7262,"['Pembrolizumab', 'Keytruda', 'MK-3475']",4918
1,Nivolumab,7235,"['Nivolumab', 'Opdivo', 'BMS-936558', 'MDX-1106']",4918
0,Trigriluzole,8900,['Trigriluzole'],6055
1,Pembrolizumab,7262,"['Pembrolizumab', 'Keytruda', 'MK-3475']",6055
2,Nivolumab,7235,"['Nivolumab', 'Opdivo', 'BMS-936558', 'MDX-1106']",6055
0,Plinabulin,8206,"['Plinabulin', 'NPI-2358']",4512
1,Nivolumab,7235,"['Nivolumab', 'Opdivo', 'BMS-936558', 'MDX-1106']",4512
0,Nivolumab,7235,"['Nivolumab', 'Opdivo', 'BMS-936558', 'MDX-1106']",5592
1,Rituximab,72,"['Rituximab', 'Rituxan', 'AntiCD20']",5592
2,poly ICLC  ,7596,"['poly ICLC  ', 'Hiltonol']",5592
0,Nivolumab,7235,"['Nivolumab', 'Opdivo', 'BMS-936558', 'MDX-1106']",2626
1,Sunitinib,1255,"['Sunitinib', 'Sutent', 'SU011248']",2626
0,Nivolumab,7235,"['Nivolumab', 'Opdivo', 'BMS-936558', 'MDX-1106']",4833
1,SYM004,7026,"['SYM004', 'Symphogen']",4833
0,Nivolumab,7235,"['Nivolumab', 'Opdivo', 'BMS-936558', 'MDX-1106']",6100
1,Tadalafil,810,"['Tadalafil', 'Cialis', 'ICOS 351']",6100
0,TAK-659,7953,['TAK-659'],4680
1,Nivolumab,7235,"['Nivolumab', 'Opdivo', 'BMS-936558', 'MDX-1106']",4680
0,Temozolomide,843,"['Temozolomide', 'Temodar', 'Methazolastone']",3724
1,Nivolumab,7235,"['Nivolumab', 'Opdivo', 'BMS-936558', 'MDX-1106']",3724
0,Nivolumab,7235,"['Nivolumab', 'Opdivo', 'BMS-936558', 'MDX-1106']",4753
1,Trametinib,6818,"['Trametinib', 'Mekinist', 'GSK1120212']",4753
0,trifluridine/tipiracil hydrochloride,7528,"['trifluridine/tipiracil hydrochloride', 'Lonsurf', 'TAS-102']",4560
1,Nivolumab,7235,"['Nivolumab', 'Opdivo', 'BMS-936558', 'MDX-1106']",4560
0,Nivolumab,7235,"['Nivolumab', 'Opdivo', 'BMS-936558', 'MDX-1106']",2567
1,Urelumab,7411,"['Urelumab', 'anti-CD137 monoclonal antibody', 'BMS-663513']",2567
0,Nivolumab,7235,"['Nivolumab', 'Opdivo', 'BMS-936558', 'MDX-1106']",4219
1,Valproic acid,7192,"['Valproic acid', 'Depakene', 'Depacon']",4219
0,Nivolumab,7235,"['Nivolumab', 'Opdivo', 'BMS-936558', 'MDX-1106']",2526
1,Varlilumab,7557,"['Varlilumab', 'anti-CD27 monoclonal antibody CDX-1127']",2526
0,Nivolumab,7235,"['Nivolumab', 'Opdivo', 'BMS-936558', 'MDX-1106']",4020
1,WT1 vaccine,7820,['WT1 vaccine'],4020
0,X4P-001,8144,['X4P-001'],4837
1,Nivolumab,7235,"['Nivolumab', 'Opdivo', 'BMS-936558', 'MDX-1106']",4837
0,NIZ985,8897,['NIZ985'],6031
0,NKR-2 cells,8886,"['NKR-2 cells', 'NKG2D CAR-T cells']",5998
0,NKTR-214,8606,['NKTR-214'],5075
0,Nivolumab,7235,"['Nivolumab', 'Opdivo', 'BMS-936558', 'MDX-1106']",5076
1,NKTR-214,8606,['NKTR-214'],5076
0,Pembrolizumab,7262,"['Pembrolizumab', 'Keytruda', 'MK-3475']",5625
1,NKTR-214,8606,['NKTR-214'],5625
0,NLG802,8810,['NLG802'],5815
0,NMS-1286937,6966,['NMS-1286937'],833
0,NMS-E973,7712,['NMS-E973'],2761
0,NMS-P118,8447,['NMS-P118'],4422
0,NMS-P626,7918,['NMS-P626'],3044
0,NMS-P715,7943,['NMS-P715'],3107
0,NMS-P937,7753,['NMS-P937'],2806
0,NOX66,8942,['NOX66'],6222
0,NP-004255,8472,['NP-004255'],4516
0,NPS-1034,8614,['NPS-1034'],5115
0,NRR2Mab,8442,['NRR2Mab'],4405
0,NS-018,7731,['NS-018'],2780
0,NS1,8642,['NS1'],5228
0,NSC-658497,7363,['NSC-658497'],1935
0,NSC-87877,7878,['NSC-87877'],2966
0,PLX4720,7180,['PLX4720'],4790
1,NSC-87877,7878,['NSC-87877'],4790
0,NSC109555,7649,['NSC109555'],2682
0,NSC124854,7676,['NSC124854'],2716
0,Temozolomide,843,"['Temozolomide', 'Temodar', 'Methazolastone']",2720
1,NSC124854,7676,['NSC124854'],2720
0,NSC126405,8542,['NSC126405'],4792
0,NSC156529,8342,['NSC156529'],4085
0,NSC207895,7603,['NSC207895'],2608
0,NSC23766,8697,['NSC23766'],5461
0,NSC308848,8110,['NSC308848'],3511
0,NSC319726,8064,['NSC319726'],3405
0,NSC348884,7828,['NSC348884'],2905
0,NSC59984,8062,['NSC59984'],3402
0,NSC666715,7677,['NSC666715'],2717
0,Temozolomide,843,"['Temozolomide', 'Temodar', 'Methazolastone']",2718
1,NSC666715,7677,['NSC666715'],2718
0,NTRC 0066-0,8086,['NTRC 0066-0'],3461
0,Docetaxel,1235,"['Docetaxel', 'Taxotere', 'Docefrez', 'Docetaxel anhydrous']",3462
1,NTRC 0066-0,8086,['NTRC 0066-0'],3462
0,NU-0129,8775,['NU-0129'],5754
0,NU1025,7862,['NU1025'],2946
0,NU6027,7810,['NU6027'],2878
0,Rucaparib,7013,"['Rucaparib', 'Rubraca', 'AG014699', 'CO-388', 'PF-01367338']",6197
1,NU6027,7810,['NU6027'],6197
0,Temozolomide,843,"['Temozolomide', 'Temodar', 'Methazolastone']",6196
1,NU6027,7810,['NU6027'],6196
0,NU7026,8598,['NU7026'],5042
0,Radiotherapy,8264,['Radiotherapy'],5043
1,NU7026,8598,['NU7026'],5043
0,NU7441,8599,['NU7441'],5044
0,Radiotherapy,8264,['Radiotherapy'],5045
1,NU7441,8599,['NU7441'],5045
0,Nutlin-3,7255,"['Nutlin-3', 'Nutlin', 'Nutlin-3a']",4018
1,Cisplatin,505,"['Cisplatin', 'Platinol', 'CDDP']",4018
0,Nutlin-3,7255,"['Nutlin-3', 'Nutlin', 'Nutlin-3a']",4017
1,Etoposide,763,"['Etoposide', 'Vepesid', 'EPEG', 'Eposin']",4017
0,Paclitaxel,1216,"['Paclitaxel', 'Taxol', '7-Epipaclitaxel']",5414
1,Nutlin-3,7255,"['Nutlin-3', 'Nutlin', 'Nutlin-3a']",5414
0,Nutlin-3,7255,"['Nutlin-3', 'Nutlin', 'Nutlin-3a']",1405
0,NVP-ADW742,7694,"['NVP-ADW742', 'ADW742']",2742
0,NVP-AEW541,8334,['NVP-AEW541'],4043
0,NVP-BHG712,8069,['NVP-BHG712'],3417
0,NVP-BSK805,7736,['NVP-BSK805'],2785
0,NVP-BSK805,7736,['NVP-BSK805'],3991
1,Paclitaxel,1216,"['Paclitaxel', 'Taxol', '7-Epipaclitaxel']",3991
0,NVP-BVB808,7772,['NVP-BVB808'],2834
0,NVP-BVU972,8675,['NVP-BVU972'],5378
0,NVP-TNKS656,8700,['NVP-TNKS656'],5467
0,Triciribine,7037,"['Triciribine', 'API-2', 'VQD-002']",5469
1,NVP-TNKS656,8700,['NVP-TNKS656'],5469
0,NXD30001,7721,['NXD30001'],2770
0,NY-ESO-1 peptide vaccine,7660,['NY-ESO-1 peptide vaccine'],2696
0,NY-ESO-1 peptide vaccine,7660,['NY-ESO-1 peptide vaccine'],4460
1,Sirolimus,867,"['Sirolimus', 'Rapamune', 'Rapamycin']",4460
0,NY-ESO-1-c259T,8842,['NY-ESO-1-c259T'],5877
0,NY-ESO-1-c259T,8842,['NY-ESO-1-c259T'],5878
1,Pembrolizumab,7262,"['Pembrolizumab', 'Keytruda', 'MK-3475']",5878
0,O6-benzylguanine,7582,['O6-benzylguanine'],2556
0,O6-benzylguanine,7582,['O6-benzylguanine'],2972
1,Temozolomide,843,"['Temozolomide', 'Temodar', 'Methazolastone']",2972
0,Obatoclax,6968,"['Obatoclax', 'GX015-070']",834
0,Obatoclax,6968,"['Obatoclax', 'GX015-070']",4934
1,trabectedin,8072,"['trabectedin', 'Yondelis']",4934
0,Obinutuzumab,7305,"['Obinutuzumab', 'Gazyva', 'afutuzumab', 'GA-101', 'GA101', 'R7159', 'RO 5072759']",1646
0,Obinutuzumab,7305,"['Obinutuzumab', 'Gazyva', 'afutuzumab', 'GA-101', 'GA101', 'R7159', 'RO 5072759']",1648
1,Chlorambucil,284,"['Chlorambucil', 'Ambochlorin', 'Chlocambucil']",1648
0,Vincristine,531,"['Vincristine', 'Oncovin', '22-Oxovincaleukoblastine']",6257
1,Cyclophosphamide,521,"['Cyclophosphamide', 'Cytoxan', 'CPM']",6257
2,Obinutuzumab,7305,"['Obinutuzumab', 'Gazyva', 'afutuzumab', 'GA-101', 'GA101', 'R7159', 'RO 5072759']",6257
3,Doxorubicin,986,"['Doxorubicin', 'Adriamycin', 'ADR', 'Adria']",6257
4,Prednisone,625,"['Prednisone', 'Adasone', 'Dehydrocortisone']",6257
0,Obinutuzumab,7305,"['Obinutuzumab', 'Gazyva', 'afutuzumab', 'GA-101', 'GA101', 'R7159', 'RO 5072759']",4743
1,Otlertuzumab,8514,"['Otlertuzumab', 'TRU-016']",4743
0,Pinatuzumab Vedotin,8445,['Pinatuzumab Vedotin'],4415
1,Rituximab,72,"['Rituximab', 'Rituxan', 'AntiCD20']",4415
2,Obinutuzumab,7305,"['Obinutuzumab', 'Gazyva', 'afutuzumab', 'GA-101', 'GA101', 'R7159', 'RO 5072759']",4415
0,Obinutuzumab,7305,"['Obinutuzumab', 'Gazyva', 'afutuzumab', 'GA-101', 'GA101', 'R7159', 'RO 5072759']",4417
1,Polatuzumab Vedotin,8382,"['Polatuzumab Vedotin', 'DCDS4501A']",4417
0,Obinutuzumab,7305,"['Obinutuzumab', 'Gazyva', 'afutuzumab', 'GA-101', 'GA101', 'R7159', 'RO 5072759']",4227
1,Polatuzumab Vedotin,8382,"['Polatuzumab Vedotin', 'DCDS4501A']",4227
2,Venetoclax,7284,"['Venetoclax', 'Venclexta ', 'ABT-199', 'GDC-0199', 'RG7601']",4227
0,Tocilizumab,4724,"['Tocilizumab', 'Actemra', 'Atlizumab']",6162
1,RO7082859,8785,['RO7082859'],6162
2,Obinutuzumab,7305,"['Obinutuzumab', 'Gazyva', 'afutuzumab', 'GA-101', 'GA101', 'R7159', 'RO 5072759']",6162
0,TGR-1202,7388,"['TGR-1202', 'RP5264']",6301
1,Obinutuzumab,7305,"['Obinutuzumab', 'Gazyva', 'afutuzumab', 'GA-101', 'GA101', 'R7159', 'RO 5072759']",6301
0,Oblimersen,6969,"['Oblimersen', 'Genasense', 'augmerosen', 'G3139']",835
0,Oblimersen,6969,"['Oblimersen', 'Genasense', 'augmerosen', 'G3139']",2582
1,nab-paclitaxel,6828,"['nab-paclitaxel', 'Abraxane', 'ABI-007']",2582
2,Temozolomide,843,"['Temozolomide', 'Temodar', 'Methazolastone']",2582
0,OBP-801,7829,"['OBP-801', 'YM753']",2906
0,OBP-801,7829,"['OBP-801', 'YM753']",3173
1,Fluorouracil,534,"['Fluorouracil', 'Adrucil', '5-FU']",3173
0,OC-DC vaccine,7223,['OC-DC vaccine'],1222
0,OC-L,7905,['OC-L'],3008
0,Ocaratuzumab,8512,"['Ocaratuzumab', 'AME-133v', 'LY2469298']",4687
0,Oclacitinib,7600,['Oclacitinib'],2605
0,Ramucirumab,7001,"['Ramucirumab', 'Cyramza', 'LY3009806']",4266
1,Octreotide,99,"['Octreotide', 'Atrigel', 'Octreotida [Spanish]']",4266
0,Cixutumumab,6887,"['Cixutumumab', 'IMC-A12']",3906
1, octreotide acetate  ,7240,"[' octreotide acetate  ', 'Sandostatin Lar Depot \t', 'SMS 201-995']",3906
2,Everolimus,1530,"['Everolimus', 'Afinitor', 'RAD001', 'Zortress']",3906
0,ODM-201,6970,"['ODM-201', 'BAY1841788']",836
0,ODM-207,8310,['ODM-207'],3974
0,Ofatumumab,7203,"['Ofatumumab', 'Arzerra', 'HuMax-CD20']",1090
0,Afuresertib,6831,"['Afuresertib', 'GSK2110183']",1091
1,Ofatumumab,7203,"['Ofatumumab', 'Arzerra', 'HuMax-CD20']",1091
0,OGX-427,7343,['OGX-427'],1807
0,OGX-427,7343,['OGX-427'],1808
1,Gemcitabine,433,"['Gemcitabine', 'Gemzar', 'Difluorodeoxycytidine Hydrochlorothiazide']",1808
0,Okadaic acid,8169,['Okadaic acid'],3609
0,Olaparib,6971,"['Olaparib', 'Lynparza', 'AZD2281', 'KU-0059436']",837
0,Cetuximab,2,"['Cetuximab', 'Erbitux']",1999
1,Olaparib,6971,"['Olaparib', 'Lynparza', 'AZD2281', 'KU-0059436']",1999
0,Cisplatin,505,"['Cisplatin', 'Platinol', 'CDDP']",3704
1,Olaparib,6971,"['Olaparib', 'Lynparza', 'AZD2281', 'KU-0059436']",3704
0,Olaparib,6971,"['Olaparib', 'Lynparza', 'AZD2281', 'KU-0059436']",4014
1,Everolimus,1530,"['Everolimus', 'Afinitor', 'RAD001', 'Zortress']",4014
0,Olaparib,6971,"['Olaparib', 'Lynparza', 'AZD2281', 'KU-0059436']",2723
1,Irinotecan,752,"['Irinotecan', 'Camptosar', 'CPT-11']",2723
0,KU-0063794,7462,['KU-0063794'],4015
1,Olaparib,6971,"['Olaparib', 'Lynparza', 'AZD2281', 'KU-0059436']",4015
0,Olaparib,6971,"['Olaparib', 'Lynparza', 'AZD2281', 'KU-0059436']",4729
1,Onalespib,6851,"['Onalespib', 'AT13387']",4729
0,Olaparib,6971,"['Olaparib', 'Lynparza', 'AZD2281', 'KU-0059436']",4807
1,Paclitaxel,1216,"['Paclitaxel', 'Taxol', '7-Epipaclitaxel']",4807
0,Olaparib,6971,"['Olaparib', 'Lynparza', 'AZD2281', 'KU-0059436']",5342
1,Pembrolizumab,7262,"['Pembrolizumab', 'Keytruda', 'MK-3475']",5342
0,Prexasertib,7306,"['Prexasertib', 'LY2606368']",5332
1,Olaparib,6971,"['Olaparib', 'Lynparza', 'AZD2281', 'KU-0059436']",5332
0,Ramucirumab,7001,"['Ramucirumab', 'Cyramza', 'LY3009806']",5165
1,Olaparib,6971,"['Olaparib', 'Lynparza', 'AZD2281', 'KU-0059436']",5165
0,Olaparib,6971,"['Olaparib', 'Lynparza', 'AZD2281', 'KU-0059436']",5793
1,Selumetinib,7019,"['Selumetinib', 'ARRY-142886', 'AZD6244']",5793
0,Olaparib,6971,"['Olaparib', 'Lynparza', 'AZD2281', 'KU-0059436']",3984
1,SN-38,8316,['SN-38'],3984
0,Temozolomide,843,"['Temozolomide', 'Temodar', 'Methazolastone']",1438
1,Olaparib,6971,"['Olaparib', 'Lynparza', 'AZD2281', 'KU-0059436']",1438
0,Temozolomide,843,"['Temozolomide', 'Temodar', 'Methazolastone']",3988
1,Olaparib,6971,"['Olaparib', 'Lynparza', 'AZD2281', 'KU-0059436']",3988
2,SN-38,8316,['SN-38'],3988
0,Olaparib,6971,"['Olaparib', 'Lynparza', 'AZD2281', 'KU-0059436']",5188
1,TP-0903,8256,['TP-0903'],5188
0,Valproic acid,7192,"['Valproic acid', 'Depakene', 'Depacon']",4549
1,Olaparib,6971,"['Olaparib', 'Lynparza', 'AZD2281', 'KU-0059436']",4549
0,Vistusertib,7107,"['Vistusertib', 'AZD2014']",3141
1,Olaparib,6971,"['Olaparib', 'Lynparza', 'AZD2281', 'KU-0059436']",3141
0,Olaparib,6971,"['Olaparib', 'Lynparza', 'AZD2281', 'KU-0059436']",3883
1,YU238259,8284,['YU238259'],3883
0,Olaratumab,8000,"['Olaratumab', 'Lartruvo', 'IMC-3G3']",3269
0,nab-paclitaxel,6828,"['nab-paclitaxel', 'Abraxane', 'ABI-007']",5482
1,Olaratumab,8000,"['Olaratumab', 'Lartruvo', 'IMC-3G3']",5482
2,Gemcitabine,433,"['Gemcitabine', 'Gemzar', 'Difluorodeoxycytidine Hydrochlorothiazide']",5482
0,Pembrolizumab,7262,"['Pembrolizumab', 'Keytruda', 'MK-3475']",5715
1,Olaratumab,8000,"['Olaratumab', 'Lartruvo', 'IMC-3G3']",5715
0,OM-174,8513,['OM-174'],4691
0,omacetaxine mepesuccinate,7334,"['omacetaxine mepesuccinate', 'Synribo', 'CGX-635', 'homoharringtonine']",1761
0,Cytarabine,976,"['Cytarabine', 'Cytosar-U', 'Ara-C']",1794
1,Decitabine,1249,"['Decitabine', 'Dacogen', '5-aza-2-deoxycytidine']",1794
2,omacetaxine mepesuccinate,7334,"['omacetaxine mepesuccinate', 'Synribo', 'CGX-635', 'homoharringtonine']",1794
0,Decitabine,1249,"['Decitabine', 'Dacogen', '5-aza-2-deoxycytidine']",1762
1,omacetaxine mepesuccinate,7334,"['omacetaxine mepesuccinate', 'Synribo', 'CGX-635', 'homoharringtonine']",1762
0,OMP-305B83,7687,['OMP-305B83'],2732
0,OMP-305B83,7687,['OMP-305B83'],5264
1,Paclitaxel,1216,"['Paclitaxel', 'Taxol', '7-Epipaclitaxel']",5264
0,OMP-313M32,8751,['OMP-313M32'],5696
0,OMP-336B11,8959,"['OMP-336B11', 'GITRL-Fc']",6264
0,Palbociclib,6979,"['Palbociclib', 'Ibrance', 'PD0332991']",1512
1,Rigosertib,7164,"['Rigosertib', 'Estybon', 'ON 01910.Na', 'SyB L-1101']",1512
0,ON01910,7754,['ON01910'],2807
0,Aldoxorubicin,7260,"['Aldoxorubicin', 'doxorubicin prodrug INNO-206', 'INNO-206']",2821
1,ON01910,7754,['ON01910'],2821
0,Oxaliplatin,516,"['Oxaliplatin', 'Eloxatin', 'Diaminocyclohexane Oxalatoplatinum']",2824
1,ON01910,7754,['ON01910'],2824
0,ON044580,7742,['ON044580'],2791
0,ON123300,8215,"['ON123300', '7X']",3705
0,Onalespib,6851,"['Onalespib', 'AT13387']",3317
1,Talazoparib,6876,"['Talazoparib', 'BMN673']",3317
0,Onapristone,7357,"['Onapristone', 'ZK299']",1886
0,Onartuzumab,6972,"['Onartuzumab', 'MetMAb', 'RO5490258']",838
0,Cobimetinib,7123,"['Cobimetinib', 'Cotellic', 'GDC-0973']",1307
1,Onartuzumab,6972,"['Onartuzumab', 'MetMAb', 'RO5490258']",1307
0,Onartuzumab,6972,"['Onartuzumab', 'MetMAb', 'RO5490258']",1308
1,Cobimetinib,7123,"['Cobimetinib', 'Cotellic', 'GDC-0973']",1308
2,Vemurafenib,6791,"['Vemurafenib', 'Zelboraf', 'PLX4032', 'RO5185426']",1308
0,Erlotinib,520,"['Erlotinib', 'Tarceva', 'CP358774']",1280
1,Onartuzumab,6972,"['Onartuzumab', 'MetMAb', 'RO5490258']",1280
0,Paclitaxel,1216,"['Paclitaxel', 'Taxol', '7-Epipaclitaxel']",1371
1,Carboplatin,947,"['Carboplatin', 'Paraplatin', 'CBDCA']",1371
