id,pubMedId,title,url
7124,,RESULTS OF THE PHASE IB KEYNOTE-028 MULTI-COHORT TRIAL OF PEMBROLIZUMAB MONOTHERAPY IN PATIENTS WITH RECURRENT PD-L1-POSITIVE GLIOBLASTOMA MULTIFORME (GBM),http://neuro-oncology.oxfordjournals.org/content/18/suppl_6/vi25.4.abstract?sid=af283a96-f950-4f1d-a7cb-611b9ddd3325
7125,,"PHASE 2 STUDY TO EVALUATE THE CLINICAL EFFICACY AND SAFETY OF MEDI4736 (DURVALUMAB [DUR]) IN PATIENTS WITH GLIOBLASTOMA (GBM): RESULTS FOR COHORT B (DUR MONOTHERAPY), BEVACIZUMAB (BEV) NAÏVE PATIENTS WITH RECURRENT GBM",http://neuro-oncology.oxfordjournals.org/content/18/suppl_6/vi18.1.abstract?sid=fff79e74-73b2-44b6-a1ee-800e65801125
7126,,"AG120, A FIRST-IN-CLASS MUTANT IDH1 INHIBITOR IN PATIENTS WITH RECURRENT OR PROGRESSIVE IDH1 MUTANT GLIOMA: RESULTS FROM THE PHASE 1 GLIOMA EXPANSION COHORTS",http://neuro-oncology.oxfordjournals.org/content/18/suppl_6/vi12.1.abstract?sid=36b4e22f-cb42-46ee-b8dd-4ea89b6a04fe
7127,27404348,Metformin Elicits Antitumor Effects and Downregulates the Histone Methyltransferase Multiple Myeloma SET Domain (MMSET) in Prostate Cancer Cells.,http://www.ncbi.nlm.nih.gov/pubmed/27404348
7128,26725216,Long-Term ERK Inhibition in KRAS-Mutant Pancreatic Cancer Is Associated with MYC Degradation and Senescence-like Growth Suppression.,http://www.ncbi.nlm.nih.gov/pubmed/26725216
7129,19393077,Association between the NBS1 E185Q polymorphism and cancer risk: a meta-analysis.,http://www.ncbi.nlm.nih.gov/pubmed/19393077
7130,22877736,Comparative genomic analysis of esophageal adenocarcinoma and squamous cell carcinoma.,http://www.ncbi.nlm.nih.gov/pubmed/22877736
7131,26109429,Genome-wide mutation profiles of colorectal tumors and associated liver metastases at the exome and transcriptome levels.,http://www.ncbi.nlm.nih.gov/pubmed/26109429
7132,23619168,Integrative genomic characterization of oral squamous cell carcinoma identifies frequent somatic drivers.,http://www.ncbi.nlm.nih.gov/pubmed/23619168
7133,17991446,"Mechanisms of BSO (L-buthionine-S,R-sulfoximine)-induced cytotoxic effects in neuroblastoma.",http://www.ncbi.nlm.nih.gov/pubmed/17991446
7134,27197195,mTORC1-Driven Tumor Cells Are Highly Sensitive to Therapeutic Targeting by Antagonists of Oxidative Stress.,http://www.ncbi.nlm.nih.gov/pubmed/27197195
7135,26232337,Characterization of patient-derived tumor xenograft models of endometrial cancer for preclinical evaluation of targeted therapies.,http://www.ncbi.nlm.nih.gov/pubmed/26232337
7136,14722917,Characterization of the somatic mutational spectrum of the neurofibromatosis type 1 (NF1) gene in neurofibromatosis patients with benign and malignant tumors.,http://www.ncbi.nlm.nih.gov/pubmed/14722917
7137,27577794,Integrin-α10 Dependency Identifies RAC and RICTOR as Therapeutic Targets in High-Grade Myxofibrosarcoma.,http://www.ncbi.nlm.nih.gov/pubmed/27577794
7138,19142971,Germline and somatic NF1 mutations in sporadic and NF1-associated malignant peripheral nerve sheath tumours.,http://www.ncbi.nlm.nih.gov/pubmed/19142971
7139,26343386,Exome sequencing of desmoplastic melanoma identifies recurrent NFKBIE promoter mutations and diverse activating mutations in the MAPK pathway.,http://www.ncbi.nlm.nih.gov/pubmed/26343386
7140,26637667,Control of PD-L1 Expression by Oncogenic Activation of the AKT-mTOR Pathway in Non-Small Cell Lung Cancer.,http://www.ncbi.nlm.nih.gov/pubmed/26637667
7141,26343582,BRAF Mutants Evade ERK-Dependent Feedback by Different Mechanisms that Determine Their Sensitivity to Pharmacologic Inhibition.,http://www.ncbi.nlm.nih.gov/pubmed/26343582
7142,23297126,Hierarchy in somatic mutations arising during genomic evolution and progression of follicular lymphoma.,http://www.ncbi.nlm.nih.gov/pubmed/23297126
7143,24388756,Genetics of follicular lymphoma transformation.,http://www.ncbi.nlm.nih.gov/pubmed/24388756
7144,26619011,Identifying recurrent mutations in cancer reveals widespread lineage diversity and mutational specificity.,http://www.ncbi.nlm.nih.gov/pubmed/26619011
7145,26927665,Clinical and Biologic Significance of MYC Genetic Mutations in De Novo Diffuse Large B-cell Lymphoma.,http://www.ncbi.nlm.nih.gov/pubmed/26927665
7146,20634801,8q24 allelic imbalance and MYC gene copy number in primary prostate cancer.,http://www.ncbi.nlm.nih.gov/pubmed/20634801
7147,26806338,Genomic Sequencing Identifies ELF3 as a Driver of Ampullary Carcinoma.,http://www.ncbi.nlm.nih.gov/pubmed/26806338
7148,22071139,Older patients with normal karyotype acute myeloid leukemia have a higher rate of genomic changes compared to young patients as determined by SNP array analysis.,http://www.ncbi.nlm.nih.gov/pubmed/22071139
7149,20678218,"Combined mutations of ASXL1, CBL, FLT3, IDH1, IDH2, JAK2, KRAS, NPM1, NRAS, RUNX1, TET2 and WT1 genes in myelodysplastic syndromes and acute myeloid leukemias.",http://www.ncbi.nlm.nih.gov/pubmed/20678218
7150,23010802,Activating CBL mutations are associated with a distinct MDS/MPN phenotype.,http://www.ncbi.nlm.nih.gov/pubmed/23010802
7151,26214590,Exome sequencing identifies recurrent mutations in NF1 and RASopathy genes in sun-exposed melanomas.,http://www.ncbi.nlm.nih.gov/pubmed/26214590
7152,26956871,Recurrent neomorphic mutations of MTOR in central nervous system and testicular germ cell tumors may be targeted for therapy.,http://www.ncbi.nlm.nih.gov/pubmed/26956871
7153,16612978,NF2 mutations in secretory and other rare variants of meningiomas.,http://www.ncbi.nlm.nih.gov/pubmed/16612978
7154,26554828,Gender-Specific Molecular and Clinical Features Underlie Malignant Pleural Mesothelioma.,http://www.ncbi.nlm.nih.gov/pubmed/26554828
7155,7669741,Predominant occurrence of somatic mutations of the NF2 gene in meningiomas and schwannomas.,http://www.ncbi.nlm.nih.gov/pubmed/7669741
7156,8379998,Alteration in a new gene encoding a putative membrane-organizing protein causes neuro-fibromatosis type 2.,http://www.ncbi.nlm.nih.gov/pubmed/8379998
7157,15609345,Genetic and epigenetic alteration of the NF2 gene in sporadic meningiomas.,http://www.ncbi.nlm.nih.gov/pubmed/15609345
7158,23975423,Overexpression and promoter mutation of the TERT gene in malignant pleural mesothelioma.,http://www.ncbi.nlm.nih.gov/pubmed/23975423
7159,17222329,Comprehensive genetic and epigenetic analysis of sporadic meningioma for macro-mutations on 22q and micro-mutations within the NF2 locus.,http://www.ncbi.nlm.nih.gov/pubmed/17222329
7160,24292195,Mutational landscape of gingivo-buccal oral squamous cell carcinoma reveals new recurrently-mutated genes and molecular subgroups.,http://www.ncbi.nlm.nih.gov/pubmed/24292195
7161,26873401,Genomic Landscape of Esophageal Squamous Cell Carcinoma in a Japanese Population.,http://www.ncbi.nlm.nih.gov/pubmed/26873401
7162,20421815,NFE2L2 gene mutation in male Japanese squamous cell carcinoma of the lung.,http://www.ncbi.nlm.nih.gov/pubmed/20421815
7163,19593635,Distinct gene mutation profiles among luminal-type and basal-type breast cancer cell lines.,http://www.ncbi.nlm.nih.gov/pubmed/19593635
7164,24436120,Differential mechanisms of CDKN2A (p16) alteration in oral tongue squamous cell carcinomas and correlation with patient outcome.,http://www.ncbi.nlm.nih.gov/pubmed/24436120
7165,23851445,Mutual exclusivity analysis of genetic and epigenetic drivers in melanoma identifies a link between p14 ARF and RARβ signaling.,http://www.ncbi.nlm.nih.gov/pubmed/23851445
7166,22941188,Integrative genome analyses identify key somatic driver mutations of small-cell lung cancer.,http://www.ncbi.nlm.nih.gov/pubmed/22941188
7167,,In-Frame Exon 9 CALR Deletions Co-Occur with Other Alterations in the JAK-STAT Pathway in Myeloproliferative Neoplasms,http://www.bloodjournal.org/content/124/21/4588?sso-checked=true
7168,22722829,Novel mutations target distinct subgroups of medulloblastoma.,http://www.ncbi.nlm.nih.gov/pubmed/22722829
7169,19967722,Oncogenic NRF2 mutations in squamous cell carcinomas of oesophagus and skin.,http://www.ncbi.nlm.nih.gov/pubmed/19967722
7170,21964605,Mutation of the Nrf2 gene in non-small cell lung cancer.,http://www.ncbi.nlm.nih.gov/pubmed/21964605
7171,24736102,Mutation spectrum of hepatocellular carcinoma from eastern-European patients betrays the impact of a complex exposome.,http://www.ncbi.nlm.nih.gov/pubmed/24736102
7172,22561517,Integrated analysis of somatic mutations and focal copy-number changes identifies key genes and pathways in hepatocellular carcinoma.,http://www.ncbi.nlm.nih.gov/pubmed/22561517
7173,25021421,Integration of tumour and viral genomic characterizations in HBV-related hepatocellular carcinomas.,http://www.ncbi.nlm.nih.gov/pubmed/25021421
7174,25783764,"Nrf2, but not β-catenin, mutation represents an early event in rat hepatocarcinogenesis.",http://www.ncbi.nlm.nih.gov/pubmed/25783764
7175,21897267,Association of keap1 and nrf2 genetic mutations and polymorphisms with endometrioid endometrial adenocarcinoma survival.,http://www.ncbi.nlm.nih.gov/pubmed/21897267
7176,24983367,Validation and utilisation of high-coverage next-generation sequencing to deliver the pharmacological audit trail.,http://www.ncbi.nlm.nih.gov/pubmed/24983367
7177,21984974,Temporal dissection of tumorigenesis in primary cancers.,http://www.ncbi.nlm.nih.gov/pubmed/21984974
7178,16140923,Somatic mutations of the protein kinase gene family in human lung cancer.,http://www.ncbi.nlm.nih.gov/pubmed/16140923
7179,22586465,Proteome-wide analysis of single-nucleotide variations in the N-glycosylation sequon of human genes.,http://www.ncbi.nlm.nih.gov/pubmed/22586465
7180,24469795,Whole-genome sequencing identifies genomic heterogeneity at a nucleotide and chromosomal level in bladder cancer.,http://www.ncbi.nlm.nih.gov/pubmed/24469795
7181,22696596,Exome sequencing identifies MXRA5 as a novel cancer gene frequently mutated in non-small cell lung carcinoma from Chinese patients.,http://www.ncbi.nlm.nih.gov/pubmed/22696596
7182,,BGB-3111 is a novel and highly selective Bruton's tyrosine kinase (BTK) inhibitor,http://cancerres.aacrjournals.org/content/75/15_Supplement/2597
7183,26460303,Phase II Pilot Study of Vemurafenib in Patients With Metastatic BRAF-Mutated Colorectal Cancer.,http://www.ncbi.nlm.nih.gov/pubmed/26460303
7184,26482043,"MAPK Activation Predicts Poor Outcome and the MEK Inhibitor, Selumetinib, Reverses Antiestrogen Resistance in ER-Positive High-Grade Serous Ovarian Cancer.",http://www.ncbi.nlm.nih.gov/pubmed/26482043
7185,24824310,U.S. Food and drug administration approval: obinutuzumab in combination with chlorambucil for the treatment of previously untreated chronic lymphocytic leukemia.,http://www.ncbi.nlm.nih.gov/pubmed/24824310
7186,25972157,"Hypermorphic mutation of phospholipase C, γ2 acquired in ibrutinib-resistant CLL confers BTK independency upon B-cell receptor activation.",http://www.ncbi.nlm.nih.gov/pubmed/25972157
7187,27158668,The MERTK/FLT3 inhibitor MRX-2843 overcomes resistance-conferring FLT3 mutations in acute myeloid leukemia.,http://www.ncbi.nlm.nih.gov/pubmed/27158668
7188,15896463,A novel missense germline mutation in exon 2 of the hMSH2 gene in a HNPCC family from Southern Italy.,http://www.ncbi.nlm.nih.gov/pubmed/15896463
7189,16203774,High frequency of hereditary colorectal cancer in Newfoundland likely involves novel susceptibility genes.,http://www.ncbi.nlm.nih.gov/pubmed/16203774
7190,27333051,Inactivation of the CRL4-CDT2-SET8/p21 ubiquitylation and degradation axis underlies the therapeutic efficacy of pevonedistat in melanoma.,http://www.ncbi.nlm.nih.gov/pubmed/27333051
7191,22493262,Aristolochic acid-associated urothelial cancer in Taiwan.,http://www.ncbi.nlm.nih.gov/pubmed/22493262
7192,22986143,Loss of function germline mutations in RAD51D in women with ovarian carcinoma.,http://www.ncbi.nlm.nih.gov/pubmed/22986143
7193,26010367,Comprehensive assessment of genetic sequence variants in the antioxidant 'master regulator' NRF2 in idiopathic Parkinson's disease.,http://www.ncbi.nlm.nih.gov/pubmed/26010367
7194,27828943,Overcoming resistance to checkpoint blockade therapy by targeting PI3Kγ in myeloid cells.,http://www.ncbi.nlm.nih.gov/pubmed/27828943
7195,26719576,"A Cyclin-Dependent Kinase Inhibitor, Dinaciclib, Impairs Homologous Recombination and Sensitizes Multiple Myeloma Cells to PARP Inhibition.",http://www.ncbi.nlm.nih.gov/pubmed/26719576
7196,27196758,Src as a Therapeutic Target in Biliary Tract Cancer.,http://www.ncbi.nlm.nih.gov/pubmed/27196758
7197,26544513,Mutant HRAS as novel target for MEK and mTOR inhibitors.,http://www.ncbi.nlm.nih.gov/pubmed/26544513
7198,26358474,Impact of p53 Status on Radiosensitization of Tumor Cells by MET Inhibition-Associated Checkpoint Abrogation.,http://www.ncbi.nlm.nih.gov/pubmed/26358474
7199,,"PHASE 2 TRIAL OF SL-701, A NOVEL IMMUNOTHERAPY COMPRISED OF SYNTHETIC SHORT PEPTIDES AGAINST GBM TARGETS IL-13R?2, EphA2, AND SURVIVIN, IN ADULTS WITH SECOND-LINE RECURRENT GBM: INTERIM RESULTS",http://neuro-oncology.oxfordjournals.org/content/18/suppl_6/vi20.1.abstract?sid=70edd8a6-f8e7-47d1-927b-032ac6c0b974
7200,,"A PHASE 1A/1B, MULTI-CENTER, OPEN-LABEL DOSE FINDING STUDY TO ASSESS THE SAFETY, TOLERABILITY AND EFFICACY OF THE PLEIOTROPIC PATHWAY MODIFIER CC-122 ADMINISTERED ORALLY TO PATIENTS WITH GLIOBLASTOMA MULTIFORME (GBM) AND OTHER BRAIN TUMORS",http://neuro-oncology.oxfordjournals.org/content/18/suppl_6/vi24.1.abstract?sid=d99b8d46-acae-4427-baa2-93c7065a25a7
7201,,A PROSPECTIVE PHASE II STUDY OF EVEROLIMUS FOR RECURRENT ADULT LOW GRADE GLIOMAS,http://neuro-oncology.oxfordjournals.org/content/18/suppl_6/vi8.4.abstract?sid=d8ee130e-a72b-4041-8e4b-de5e91956109
7202,,"MARIZOMIB (MRZ) WITH BEVACIZUMAB (BEV) IN WHO GRADE IV MALIGNANT GLIOMA (G4 MG): FULL ENROLLMENT RESULTS FROM THE PHASE 1, MULTICENTER, OPEN-LABEL STUDY",http://neuro-oncology.oxfordjournals.org/content/18/suppl_6/vi13.1.abstract?sid=ad844053-14c2-462b-b5b1-989be93a747b
7203,,INITIAL RESULTS OF PLX108-08: AN OPEN LABEL PHASE 1B/2 STUDY OF ORALLY ADMINISTERED PEXIDARTINIB (PLX3397) IN COMBINATION WITH RADIATION THERAPY AND TEMOZOLOMIDE IN PATIENTS WITH NEWLY DIAGNOSED GLIOBLASTOMA,http://neuro-oncology.oxfordjournals.org/content/18/suppl_6/vi6.1.abstract?sid=4bb3de14-d380-4d46-a482-fff2514faa51
7204,,COMPLEMENTARY CLINICAL AND ANCILLARY DATA FROM 123 PATIENTS WITH RECURRENT HIGH GRADE GLIOMA FROM THREE PHASE 1 TRIALS OF TOCA 511 AND TOCA FC: UPDATE AND JUSTIFICATION FOR A PHASE 2/3 TRIAL,http://neuro-oncology.oxfordjournals.org/content/18/suppl_6/vi18.2.abstract?sid=a0cb3fc1-c011-4ac9-814c-2056450bbaa4
7205,25056374,Integrative and comparative genomic analysis of HPV-positive and HPV-negative head and neck squamous cell carcinomas.,http://www.ncbi.nlm.nih.gov/pubmed/25056374
7206,23263491,Exome sequencing identifies mutation in CNOT3 and ribosomal genes RPL5 and RPL10 in T-cell acute lymphoblastic leukemia.,http://www.ncbi.nlm.nih.gov/pubmed/23263491
7207,24145436,Landscape of somatic mutations and clonal evolution in mantle cell lymphoma.,http://www.ncbi.nlm.nih.gov/pubmed/24145436
7208,15908952,A screen of the complete protein kinase gene family identifies diverse patterns of somatic mutations in human breast cancer.,http://www.ncbi.nlm.nih.gov/pubmed/15908952
7209,16764984,Mutations in fibroblast growth factor receptor 1 cause Kallmann syndrome with a wide spectrum of reproductive phenotypes.,http://www.ncbi.nlm.nih.gov/pubmed/16764984
7210,26645239,Mutational analysis of pulmonary tumours with neuroendocrine features using targeted massive parallel sequencing: a comparison of a neglected tumour group.,http://www.ncbi.nlm.nih.gov/pubmed/26645239
7211,8696350,Fibroblast growth factor receptor 2 mutations in Beare-Stevenson cutis gyrata syndrome.,http://www.ncbi.nlm.nih.gov/pubmed/8696350
7212,11781872,Genomic screening of fibroblast growth-factor receptor 2 reveals a wide spectrum of mutations in patients with syndromic craniosynostosis.,http://www.ncbi.nlm.nih.gov/pubmed/11781872
7213,24360661,FGFR3 overexpression is prognostic of adverse outcome for muscle-invasive bladder carcinoma treated with adjuvant chemotherapy.,http://www.ncbi.nlm.nih.gov/pubmed/24360661
